epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,1121.88,0.85853,0.77842,1.00621,0.55538,0.60577,0.6073,0.44003,0.82132,0.78067,0.97893,0.008548,0.008548,0.008548
46,1145.43,0.85938,0.77695,1.00398,0.55223,0.63468,0.61642,0.44227,0.83088,0.76743,0.98275,0.008515,0.008515,0.008515
47,1168.71,0.85203,0.77024,1.00187,0.56307,0.62854,0.61949,0.45457,0.8002,0.77073,0.96962,0.008482,0.008482,0.008482
48,1192.18,0.84374,0.76877,0.99372,0.60109,0.62677,0.63159,0.45949,0.81022,0.76154,0.97355,0.008449,0.008449,0.008449
49,1215.58,0.84993,0.76996,1.00006,0.65008,0.61514,0.64504,0.4668,0.80885,0.69922,0.96895,0.008416,0.008416,0.008416
50,1239.13,0.84407,0.76389,0.99591,0.63716,0.64662,0.66091,0.4867,0.78476,0.70263,0.96538,0.008383,0.008383,0.008383
51,1262.98,0.84185,0.74916,0.99284,0.65537,0.64576,0.67708,0.49197,0.795,0.65988,0.96794,0.00835,0.00835,0.00835
52,1286.6,0.83589,0.75006,0.99047,0.6489,0.62732,0.66181,0.48405,0.78904,0.6664,0.96596,0.008317,0.008317,0.008317
53,1310.23,0.83113,0.74058,0.98932,0.60169,0.66716,0.66857,0.48812,0.79256,0.67847,0.9654,0.008284,0.008284,0.008284
54,1334.03,0.83337,0.73256,0.98771,0.63844,0.67451,0.68301,0.50186,0.78326,0.65974,0.96125,0.008251,0.008251,0.008251
55,1357.56,0.82774,0.73578,0.98758,0.65262,0.66286,0.6824,0.5027,0.79275,0.66618,0.9642,0.008218,0.008218,0.008218
56,1381.86,0.82425,0.72499,0.98828,0.65687,0.68407,0.70693,0.51453,0.77699,0.63336,0.95732,0.008185,0.008185,0.008185
57,1405.44,0.82723,0.72233,0.985,0.62955,0.67463,0.69802,0.51068,0.77002,0.64885,0.95585,0.008152,0.008152,0.008152
58,1428.88,0.82071,0.71269,0.98644,0.6608,0.68424,0.71518,0.52888,0.76203,0.6348,0.95107,0.008119,0.008119,0.008119
59,1452.2,0.82431,0.71636,0.98605,0.64073,0.6998,0.71124,0.52251,0.76177,0.63815,0.95209,0.008086,0.008086,0.008086
60,1475.38,0.83139,0.71948,0.99041,0.64359,0.69211,0.70787,0.52484,0.76216,0.64322,0.95203,0.008053,0.008053,0.008053
61,1499.22,0.82102,0.71365,0.98388,0.64529,0.70168,0.71927,0.53334,0.73793,0.63663,0.94198,0.00802,0.00802,0.00802
62,1522.86,0.81457,0.70871,0.98289,0.67691,0.6973,0.72195,0.53873,0.73548,0.61665,0.94295,0.007987,0.007987,0.007987
63,1546.36,0.81626,0.69886,0.98063,0.67893,0.70345,0.72924,0.54076,0.74061,0.61571,0.94202,0.007954,0.007954,0.007954
64,1569.97,0.80624,0.69215,0.97628,0.6981,0.70558,0.72976,0.54613,0.71957,0.60659,0.93357,0.007921,0.007921,0.007921
65,1593.55,0.80557,0.69157,0.9761,0.67527,0.71783,0.73841,0.55263,0.72426,0.61746,0.93615,0.007888,0.007888,0.007888
66,1617.47,0.80108,0.69336,0.97456,0.68368,0.69898,0.73506,0.55111,0.72205,0.60972,0.93312,0.007855,0.007855,0.007855
67,1640.8,0.80324,0.68524,0.97444,0.67208,0.72641,0.74262,0.55618,0.72525,0.60553,0.93483,0.007822,0.007822,0.007822
68,1664.58,0.8064,0.69522,0.97724,0.67175,0.72633,0.73663,0.55238,0.71746,0.61693,0.93325,0.007789,0.007789,0.007789
69,1687.88,0.80833,0.68394,0.97866,0.68752,0.72049,0.75603,0.56656,0.71184,0.61039,0.92962,0.007756,0.007756,0.007756
70,1711.32,0.79999,0.67885,0.97396,0.69505,0.72876,0.75565,0.56768,0.70801,0.60736,0.92892,0.007723,0.007723,0.007723
71,1735.28,0.78934,0.67116,0.96947,0.72041,0.72683,0.76175,0.57604,0.69728,0.58423,0.92352,0.00769,0.00769,0.00769
72,1758.98,0.79636,0.67462,0.9699,0.72228,0.72259,0.76021,0.57547,0.69896,0.58558,0.92369,0.007657,0.007657,0.007657
73,1782.57,0.78837,0.66621,0.96783,0.68598,0.72214,0.74785,0.56516,0.69761,0.60029,0.92389,0.007624,0.007624,0.007624
74,1806.25,0.79566,0.66454,0.97176,0.71534,0.73551,0.77082,0.57918,0.69264,0.57197,0.92297,0.007591,0.007591,0.007591
75,1829.92,0.78418,0.65978,0.96569,0.73016,0.71373,0.77039,0.58041,0.6864,0.58005,0.91928,0.007558,0.007558,0.007558
76,1854.15,0.79621,0.66688,0.97466,0.71097,0.74103,0.77251,0.58444,0.6897,0.56836,0.92181,0.007525,0.007525,0.007525
77,1877.79,0.78856,0.66043,0.96801,0.7132,0.73872,0.77099,0.5828,0.6897,0.57379,0.9195,0.007492,0.007492,0.007492
78,1905.23,0.79205,0.6667,0.96848,0.73064,0.74934,0.78443,0.59727,0.68386,0.56151,0.91846,0.007459,0.007459,0.007459
79,1928.82,0.78255,0.65387,0.96501,0.72254,0.73965,0.78252,0.59641,0.68264,0.56152,0.91748,0.007426,0.007426,0.007426
80,1952.15,0.774,0.64108,0.9613,0.74472,0.7444,0.79119,0.60417,0.68094,0.56361,0.91639,0.007393,0.007393,0.007393
81,1976.59,0.77788,0.64879,0.96341,0.71923,0.74691,0.78168,0.59879,0.68256,0.57276,0.91766,0.00736,0.00736,0.00736
82,2000.32,0.77822,0.6442,0.96353,0.73523,0.7563,0.79397,0.60812,0.67658,0.56169,0.91443,0.007327,0.007327,0.007327
83,2023.62,0.7781,0.64468,0.96216,0.7199,0.75705,0.78528,0.59926,0.67517,0.55997,0.91474,0.007294,0.007294,0.007294
84,2047.49,0.77386,0.64086,0.96098,0.7405,0.74875,0.78272,0.60037,0.67488,0.55745,0.91385,0.007261,0.007261,0.007261
85,2070.99,0.77221,0.64348,0.95937,0.73529,0.74824,0.78927,0.60784,0.67317,0.55007,0.91324,0.007228,0.007228,0.007228
86,2095.19,0.77838,0.64165,0.95932,0.74754,0.75473,0.79627,0.60827,0.67344,0.55186,0.91329,0.007195,0.007195,0.007195
87,2118.68,0.77229,0.64214,0.96355,0.75067,0.76135,0.80408,0.61785,0.67187,0.55275,0.91271,0.007162,0.007162,0.007162
88,2141.97,0.76544,0.6297,0.95663,0.76237,0.75921,0.8043,0.62169,0.66683,0.54372,0.91039,0.007129,0.007129,0.007129
89,2165.6,0.7723,0.62982,0.9599,0.7451,0.77039,0.80282,0.61921,0.66847,0.55506,0.91076,0.007096,0.007096,0.007096
90,2189.02,0.76911,0.62874,0.95875,0.73068,0.77144,0.80514,0.62108,0.66635,0.53996,0.91011,0.007063,0.007063,0.007063
91,2212.81,0.76615,0.63288,0.95459,0.74127,0.75967,0.79966,0.61735,0.6661,0.5436,0.9098,0.00703,0.00703,0.00703
92,2236.78,0.76251,0.6253,0.95365,0.72493,0.76266,0.79432,0.61422,0.66408,0.54635,0.90892,0.006997,0.006997,0.006997
93,2264.06,0.75814,0.62061,0.95299,0.75419,0.7605,0.80448,0.62345,0.66081,0.53407,0.90755,0.006964,0.006964,0.006964
94,2287.98,0.76163,0.62289,0.95513,0.75229,0.76199,0.80574,0.62404,0.66198,0.53962,0.90771,0.006931,0.006931,0.006931
95,2311.47,0.76472,0.62348,0.95686,0.74144,0.76684,0.80395,0.62313,0.66069,0.54213,0.90762,0.006898,0.006898,0.006898
96,2335.49,0.75627,0.6156,0.95467,0.76665,0.76574,0.81457,0.63002,0.66044,0.53028,0.907,0.006865,0.006865,0.006865
97,2358.99,0.75978,0.61331,0.95333,0.76511,0.76625,0.81173,0.62726,0.65676,0.53221,0.90561,0.006832,0.006832,0.006832
98,2382.39,0.75698,0.61133,0.95231,0.76472,0.771,0.81278,0.63233,0.65533,0.53363,0.90469,0.006799,0.006799,0.006799
99,2405.64,0.76067,0.61625,0.95275,0.76335,0.77218,0.81489,0.63216,0.65579,0.53288,0.90465,0.006766,0.006766,0.006766
100,2429.31,0.75737,0.61189,0.95227,0.7736,0.77062,0.8163,0.63208,0.6554,0.52964,0.90515,0.006733,0.006733,0.006733
101,2453.28,0.7529,0.60974,0.95063,0.76028,0.78386,0.8188,0.63693,0.65386,0.52758,0.90372,0.0067,0.0067,0.0067
102,2476.81,0.75531,0.60751,0.94896,0.77674,0.76081,0.81557,0.63406,0.65377,0.53437,0.90452,0.006667,0.006667,0.006667
103,2500.25,0.75786,0.61347,0.94938,0.77187,0.76549,0.81733,0.63794,0.6535,0.52851,0.90388,0.006634,0.006634,0.006634
104,2523.83,0.75401,0.60663,0.94976,0.76459,0.77729,0.82161,0.63885,0.6559,0.52469,0.90473,0.006601,0.006601,0.006601
105,2547.83,0.76346,0.60802,0.94953,0.77538,0.77275,0.82178,0.64056,0.65494,0.52461,0.90342,0.006568,0.006568,0.006568
106,2572.31,0.7566,0.61024,0.94916,0.77892,0.78226,0.82682,0.64645,0.65304,0.51814,0.90333,0.006535,0.006535,0.006535
107,2595.56,0.75645,0.60574,0.94902,0.78714,0.7735,0.82425,0.64328,0.65005,0.51772,0.9021,0.006502,0.006502,0.006502
108,2619.05,0.75126,0.60115,0.94876,0.78089,0.77941,0.8228,0.64593,0.65008,0.51608,0.90185,0.006469,0.006469,0.006469
109,2642.35,0.74931,0.59877,0.94579,0.78871,0.77263,0.82644,0.64858,0.64694,0.51369,0.90086,0.006436,0.006436,0.006436
110,2665.8,0.74879,0.59715,0.94436,0.78153,0.78268,0.82787,0.64905,0.64756,0.51133,0.90103,0.006403,0.006403,0.006403
111,2689.84,0.75735,0.59805,0.95039,0.79177,0.78005,0.82989,0.64849,0.6477,0.51496,0.90101,0.00637,0.00637,0.00637
112,2713.15,0.74592,0.59554,0.94599,0.78624,0.78554,0.82853,0.64884,0.64526,0.51041,0.90008,0.006337,0.006337,0.006337
113,2736.25,0.75293,0.59642,0.94733,0.79701,0.77158,0.82672,0.64632,0.64647,0.51516,0.90089,0.006304,0.006304,0.006304
114,2759.71,0.74403,0.59657,0.94498,0.78793,0.78609,0.8324,0.65092,0.64535,0.51016,0.89999,0.006271,0.006271,0.006271
115,2782.81,0.74139,0.58989,0.94359,0.78677,0.7873,0.83405,0.65321,0.64357,0.50871,0.89952,0.006238,0.006238,0.006238
116,2806.52,0.74629,0.58983,0.94585,0.79422,0.78063,0.83468,0.65649,0.64236,0.50587,0.89855,0.006205,0.006205,0.006205
117,2829.98,0.74224,0.58613,0.94409,0.7894,0.78116,0.8327,0.65477,0.64188,0.50775,0.89848,0.006172,0.006172,0.006172
118,2853.1,0.74245,0.58656,0.94378,0.79948,0.78546,0.83694,0.65761,0.64194,0.5052,0.89823,0.006139,0.006139,0.006139
