epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,3642.82,0.86968,0.83277,1.09129,0.66688,0.47359,0.48831,0.33589,0.94424,inf,1.13694,0.009076,0.009076,0.009076
30,3766.15,0.86647,0.83676,1.08648,0.68167,0.49867,0.51719,0.36576,0.86463,0.95057,1.08725,0.009043,0.009043,0.009043
31,3890.51,0.86501,0.82601,1.08636,0.69684,0.51877,0.54049,0.37078,0.9577,0.91917,1.13846,0.00901,0.00901,0.00901
32,4014.34,0.85353,0.80556,1.08096,0.72663,0.54545,0.5833,0.41062,0.88148,0.80501,1.09441,0.008977,0.008977,0.008977
33,4139.55,0.849,0.80151,1.07783,0.48312,0.54315,0.54576,0.38536,0.88311,inf,1.09086,0.008944,0.008944,0.008944
34,4264.63,0.84095,0.78516,1.07277,0.50853,0.5949,0.58321,0.4238,0.82802,0.88064,1.06378,0.008911,0.008911,0.008911
35,4381.14,0.83511,0.77122,1.06855,0.4936,0.57873,0.55799,0.40323,0.84688,inf,1.06989,0.008878,0.008878,0.008878
36,4505.09,0.83109,0.76142,1.06921,0.51507,0.59734,0.57423,0.41226,0.86418,inf,1.07275,0.008845,0.008845,0.008845
37,4623.31,0.83055,0.76094,1.067,0.48282,0.59807,0.5534,0.39175,0.90231,inf,1.09368,0.008812,0.008812,0.008812
38,4747.84,0.82647,0.75155,1.06198,0.48321,0.59066,0.5525,0.39883,0.83443,inf,1.06008,0.008779,0.008779,0.008779
39,4871.59,0.82012,0.73962,1.06291,0.54649,0.67699,0.64997,0.46571,0.82503,0.7765,1.05809,0.008746,0.008746,0.008746
40,4996.11,0.81606,0.74257,1.05562,0.57509,0.60338,0.6127,0.44712,0.81563,inf,1.05067,0.008713,0.008713,0.008713
41,5120.14,0.81506,0.73775,1.05763,0.51885,0.60245,0.56847,0.4127,0.83443,inf,1.05792,0.00868,0.00868,0.00868
42,5237.69,0.80549,0.72188,1.0563,0.56571,0.61505,0.61593,0.44361,0.82615,inf,1.05698,0.008647,0.008647,0.008647
43,5362.77,0.81386,0.7294,1.0552,0.5693,0.63798,0.63484,0.45901,0.80131,inf,1.04329,0.008614,0.008614,0.008614
44,5486.73,0.8121,0.72926,1.05528,0.56522,0.67579,0.65679,0.46826,0.82061,inf,1.0554,0.008581,0.008581,0.008581
45,5610.8,0.80509,0.72073,1.04824,0.57381,0.6522,0.63954,0.46496,0.81794,inf,1.04862,0.008548,0.008548,0.008548
46,5735.02,0.80016,0.70409,1.04932,0.58183,0.66962,0.66396,0.48468,0.7972,inf,1.04083,0.008515,0.008515,0.008515
47,5859.01,0.79617,0.70154,1.04595,0.58057,0.65769,0.64135,0.4722,0.7894,inf,1.03687,0.008482,0.008482,0.008482
48,5977.34,0.79524,0.69805,1.04612,0.57571,0.6725,0.65204,0.48374,0.78477,inf,1.03253,0.008449,0.008449,0.008449
49,6096.53,0.7879,0.69376,1.04191,0.59544,0.67636,0.672,0.49168,0.79991,inf,1.04031,0.008416,0.008416,0.008416
50,6211.94,0.78884,0.6927,1.04,0.6706,0.65512,0.68128,0.50366,0.77996,inf,1.02907,0.008383,0.008383,0.008383
51,6336.94,0.78774,0.69899,1.04348,0.58508,0.65766,0.6559,0.48526,0.78672,inf,1.03408,0.00835,0.00835,0.00835
52,6461.52,0.78381,0.68106,1.03819,0.59709,0.68849,0.68113,0.5003,0.78906,inf,1.03483,0.008317,0.008317,0.008317
53,6585.78,0.78861,0.68566,1.04043,0.61111,0.68445,0.68388,0.50336,0.76501,inf,1.02426,0.008284,0.008284,0.008284
54,6709.95,0.78575,0.67704,1.03967,0.62896,0.69742,0.71003,0.53061,0.75549,0.69256,1.01801,0.008251,0.008251,0.008251
55,6829.52,0.77657,0.66639,1.03439,0.62449,0.68667,0.6962,0.5191,0.75864,inf,1.02091,0.008218,0.008218,0.008218
56,6951.31,0.77837,0.6696,1.03466,0.68349,0.69947,0.73198,0.54556,0.75177,0.6644,1.01422,0.008185,0.008185,0.008185
57,7076.13,0.7769,0.66705,1.03255,0.64198,0.72547,0.73985,0.54592,0.74841,0.66154,1.01466,0.008152,0.008152,0.008152
58,7200.33,0.77408,0.66225,1.03216,0.65818,0.70491,0.72016,0.54206,0.73147,0.68334,1.00503,0.008119,0.008119,0.008119
59,7324.13,0.77619,0.66919,1.0327,0.69326,0.70714,0.73585,0.55364,0.73946,0.71972,1.01221,0.008086,0.008086,0.008086
60,7448.53,0.76989,0.65744,1.02713,0.68093,0.73239,0.7495,0.56186,0.74643,0.66036,1.01325,0.008053,0.008053,0.008053
61,7565.28,0.77324,0.66296,1.02909,0.72597,0.70004,0.74632,0.56459,0.72346,0.61054,1.00084,0.00802,0.00802,0.00802
62,7690.56,0.76924,0.65244,1.03038,0.68058,0.73636,0.75976,0.57049,0.71411,0.61982,0.99756,0.007987,0.007987,0.007987
63,7808.21,0.76696,0.65284,1.0295,0.71769,0.71665,0.75755,0.57077,0.70565,0.61822,0.99254,0.007954,0.007954,0.007954
64,7932.63,0.76642,0.66002,1.02968,0.7159,0.71537,0.75479,0.57648,0.71326,0.60154,0.99987,0.007921,0.007921,0.007921
65,8056.76,0.77144,0.6717,1.03163,0.66655,0.71399,0.73287,0.55156,0.71153,0.61639,0.99922,0.007888,0.007888,0.007888
66,8180.8,0.76245,0.64926,1.02537,0.71094,0.72062,0.75389,0.56628,0.70629,0.61238,0.99403,0.007855,0.007855,0.007855
67,8305.19,0.76527,0.65525,1.02612,0.70241,0.74984,0.77185,0.58212,0.6938,0.6153,0.9869,0.007822,0.007822,0.007822
68,8422.51,0.76343,0.64662,1.02504,0.70593,0.73283,0.76245,0.58143,0.69438,0.62112,0.98671,0.007789,0.007789,0.007789
69,8547.4,0.76002,0.63768,1.02285,0.74313,0.72671,0.77304,0.58879,0.68993,0.57673,0.985,0.007756,0.007756,0.007756
70,8672.63,0.75772,0.62983,1.02017,0.72223,0.75079,0.78155,0.59354,0.69437,0.5845,0.98679,0.007723,0.007723,0.007723
71,8797.15,0.75358,0.62806,1.02027,0.75023,0.74009,0.78524,0.59987,0.69179,0.56383,0.98597,0.00769,0.00769,0.00769
72,8922.01,0.75407,0.62904,1.02242,0.71849,0.7541,0.78572,0.60211,0.67729,0.59715,0.97739,0.007657,0.007657,0.007657
73,9046.32,0.75543,0.63203,1.0222,0.74043,0.75047,0.7886,0.60377,0.6809,0.56655,0.9804,0.007624,0.007624,0.007624
74,9163.57,0.75048,0.62318,1.01583,0.73674,0.75321,0.79552,0.60948,0.67148,0.57959,0.97425,0.007591,0.007591,0.007591
75,9286.7,0.75175,0.62926,1.01793,0.73438,0.75875,0.79279,0.60812,0.66641,0.55443,0.97229,0.007558,0.007558,0.007558
76,9407.11,0.75147,0.62936,1.01782,0.73561,0.76101,0.7936,0.60894,0.66452,0.56987,0.97044,0.007525,0.007525,0.007525
77,9533.08,0.75323,0.62673,1.01907,0.73101,0.75455,0.79614,0.61066,0.66082,0.55927,0.9687,0.007492,0.007492,0.007492
78,9657.7,0.75156,0.62555,1.01882,0.73563,0.75865,0.79231,0.61036,0.66191,0.56198,0.96807,0.007459,0.007459,0.007459
79,9781.65,0.74623,0.61747,1.01862,0.76479,0.76055,0.80494,0.62267,0.66043,0.54181,0.9675,0.007426,0.007426,0.007426
80,9906.05,0.74337,0.61089,1.01598,0.73404,0.7671,0.80157,0.6229,0.66131,0.54076,0.96663,0.007393,0.007393,0.007393
81,10023.3,0.74183,0.60811,1.01223,0.75965,0.76484,0.80848,0.62513,0.65567,0.53857,0.9648,0.00736,0.00736,0.00736
82,10147.9,0.73974,0.60852,1.01618,0.76362,0.77339,0.81337,0.62867,0.65743,0.54046,0.96512,0.007327,0.007327,0.007327
83,10272.3,0.73823,0.60487,1.01017,0.75818,0.76289,0.81173,0.62881,0.65068,0.54013,0.96157,0.007294,0.007294,0.007294
84,10396.3,0.74501,0.60593,1.01405,0.7619,0.76832,0.8118,0.6292,0.65105,0.52732,0.96164,0.007261,0.007261,0.007261
85,10520,0.73774,0.59534,1.01139,0.74454,0.77235,0.80855,0.63102,0.64766,0.53622,0.95995,0.007228,0.007228,0.007228
86,10644.5,0.73088,0.59305,1.00813,0.76701,0.77467,0.81585,0.63166,0.64938,0.53272,0.96091,0.007195,0.007195,0.007195
87,10761.9,0.73585,0.59534,1.01076,0.77394,0.77181,0.82113,0.63921,0.64577,0.52334,0.95934,0.007162,0.007162,0.007162
88,10879.5,0.72869,0.59089,1.00763,0.77665,0.76525,0.81374,0.63268,0.64673,0.52314,0.95807,0.007129,0.007129,0.007129
89,11003.2,0.73559,0.58702,1.00935,0.75097,0.78376,0.82088,0.63942,0.65166,0.52832,0.9611,0.007096,0.007096,0.007096
90,11127.9,0.73076,0.58428,1.01151,0.78402,0.77927,0.8279,0.64465,0.64074,0.51791,0.95668,0.007063,0.007063,0.007063
91,11252.1,0.72755,0.58223,1.00304,0.7845,0.76627,0.82047,0.64075,0.64242,0.5209,0.95612,0.00703,0.00703,0.00703
92,11377.3,0.72617,0.58421,1.00694,0.77355,0.77712,0.82609,0.64502,0.6426,0.51312,0.956,0.006997,0.006997,0.006997
93,11501.2,0.7247,0.57719,1.00264,0.78977,0.77509,0.82699,0.64766,0.64339,0.51865,0.95692,0.006964,0.006964,0.006964
94,11617.9,0.7273,0.58119,1.00593,0.7842,0.78129,0.82551,0.64419,0.63781,0.52787,0.95481,0.006931,0.006931,0.006931
95,11742.9,0.7223,0.57241,1.00213,0.79539,0.77739,0.83055,0.65136,0.63413,0.50279,0.95283,0.006898,0.006898,0.006898
96,11868.1,0.72379,0.57406,1.0032,0.78048,0.78942,0.83304,0.6514,0.63212,0.50288,0.95173,0.006865,0.006865,0.006865
97,11992.7,0.71669,0.5694,0.99885,0.77944,0.78021,0.82752,0.65359,0.63536,0.51336,0.95367,0.006832,0.006832,0.006832
98,12116.2,0.72173,0.57714,1.00437,0.78219,0.785,0.83159,0.65425,0.63219,0.50779,0.95119,0.006799,0.006799,0.006799
99,12238.5,0.72401,0.57279,1.00595,0.77633,0.78871,0.83108,0.65286,0.63387,0.51104,0.95176,0.006766,0.006766,0.006766
100,12357.9,0.72115,0.57077,1.00284,0.80262,0.77553,0.83321,0.657,0.63341,0.49877,0.95158,0.006733,0.006733,0.006733
101,12475.4,0.71866,0.56773,1.00204,0.78336,0.78734,0.83759,0.66107,0.63049,0.49588,0.9501,0.0067,0.0067,0.0067
102,12600.1,0.7189,0.56432,1.0026,0.77695,0.79087,0.83592,0.6611,0.631,0.49922,0.95015,0.006667,0.006667,0.006667
103,12724.1,0.71854,0.56002,1.00026,0.77537,0.79656,0.84058,0.66332,0.63074,0.50152,0.95056,0.006634,0.006634,0.006634
104,12847.9,0.71875,0.56518,1.00373,0.77598,0.7822,0.83789,0.66047,0.62964,0.50542,0.94935,0.006601,0.006601,0.006601
105,12973.1,0.71071,0.56195,0.99615,0.79917,0.78626,0.84326,0.66499,0.62945,0.49687,0.94908,0.006568,0.006568,0.006568
106,13097.7,0.71626,0.56373,0.99993,0.78212,0.78862,0.84321,0.66325,0.62914,0.49272,0.94937,0.006535,0.006535,0.006535
107,13215.1,0.7184,0.56027,1.00138,0.80369,0.78687,0.84709,0.66906,0.62945,0.49015,0.94927,0.006502,0.006502,0.006502
108,13339.6,0.71286,0.55408,0.99864,0.78792,0.79368,0.844,0.66839,0.62941,0.4904,0.95025,0.006469,0.006469,0.006469
109,13464.2,0.70955,0.55616,0.99618,0.77966,0.79957,0.84422,0.66825,0.62545,0.4896,0.94741,0.006436,0.006436,0.006436
110,13589.1,0.70947,0.55545,0.9975,0.77601,0.80033,0.84446,0.66967,0.62399,0.49621,0.94646,0.006403,0.006403,0.006403
111,13715,0.70988,0.56192,0.99658,0.79411,0.78396,0.84585,0.6718,0.62467,0.48644,0.94695,0.00637,0.00637,0.00637
112,13834.3,0.7077,0.55309,0.99578,0.78723,0.80086,0.8468,0.66899,0.62371,0.49109,0.94587,0.006337,0.006337,0.006337
113,13957.2,0.71102,0.55529,0.99864,0.79864,0.79847,0.85043,0.67472,0.62336,0.48456,0.94636,0.006304,0.006304,0.006304
114,14073.3,0.7093,0.55656,0.99447,0.78767,0.80463,0.84934,0.67468,0.62169,0.48235,0.94527,0.006271,0.006271,0.006271
115,14191.7,0.70442,0.55109,0.99528,0.80405,0.79531,0.85359,0.67893,0.61926,0.47936,0.94448,0.006238,0.006238,0.006238
116,14316.9,0.6992,0.54687,0.99146,0.78976,0.80898,0.85376,0.67802,0.62,0.47692,0.94491,0.006205,0.006205,0.006205
117,14441.9,0.70038,0.54914,0.99159,0.80988,0.80194,0.85351,0.67683,0.61932,0.4759,0.94432,0.006172,0.006172,0.006172
118,14566.4,0.7049,0.54731,0.99495,0.79037,0.80342,0.85216,0.67827,0.61819,0.4796,0.94359,0.006139,0.006139,0.006139
119,14691.2,0.70032,0.54462,0.99111,0.8029,0.80355,0.85389,0.67896,0.61923,0.47768,0.94387,0.006106,0.006106,0.006106
120,14809.3,0.6989,0.53957,0.99189,0.80287,0.80263,0.85282,0.67886,0.61982,0.47571,0.94415,0.006073,0.006073,0.006073
121,14933.9,0.69918,0.53827,0.98953,0.80031,0.80285,0.85321,0.68077,0.61452,0.47643,0.94175,0.00604,0.00604,0.00604
122,15058.6,0.69853,0.5403,0.98808,0.80848,0.79598,0.85222,0.68047,0.61811,0.47855,0.94326,0.006007,0.006007,0.006007
123,15183.8,0.69608,0.53791,0.989,0.81642,0.79084,0.85638,0.6838,0.61728,0.47687,0.94336,0.005974,0.005974,0.005974
124,15308.3,0.69491,0.53446,0.98621,0.81552,0.80159,0.85714,0.68477,0.6161,0.47064,0.9425,0.005941,0.005941,0.005941
125,15432.6,0.69311,0.53545,0.9876,0.80608,0.80484,0.85885,0.68503,0.61432,0.47086,0.94146,0.005908,0.005908,0.005908
126,15550.3,0.6949,0.53706,0.99014,0.81773,0.80095,0.86004,0.68566,0.61256,0.46786,0.94031,0.005875,0.005875,0.005875
127,15657.7,0.69299,0.53299,0.98595,0.81524,0.80002,0.85852,0.68534,0.61397,0.46771,0.94107,0.005842,0.005842,0.005842
128,15758.7,0.6939,0.53506,0.98494,0.7935,0.81462,0.85888,0.68624,0.61356,0.46909,0.94062,0.005809,0.005809,0.005809
129,15859.5,0.69441,0.53413,0.98498,0.81584,0.79647,0.8584,0.68631,0.61139,0.46774,0.94002,0.005776,0.005776,0.005776
130,15959.9,0.69151,0.53256,0.98318,0.80723,0.80641,0.8594,0.68894,0.61171,0.46574,0.94001,0.005743,0.005743,0.005743
131,16060.5,0.68661,0.52772,0.98189,0.80453,0.8098,0.85907,0.68945,0.60871,0.4687,0.93883,0.00571,0.00571,0.00571
132,16160.7,0.68964,0.53816,0.98275,0.79866,0.81314,0.86109,0.69101,0.60772,0.46795,0.93818,0.005677,0.005677,0.005677
133,16261.3,0.68552,0.52854,0.98285,0.79873,0.8137,0.8611,0.69056,0.60757,0.46747,0.93773,0.005644,0.005644,0.005644
134,16361.7,0.6863,0.52882,0.98074,0.8015,0.81013,0.86026,0.69019,0.60871,0.46974,0.93809,0.005611,0.005611,0.005611
135,16462.1,0.68575,0.52919,0.98337,0.79354,0.81205,0.86061,0.69047,0.60918,0.46956,0.93839,0.005578,0.005578,0.005578
136,16562.6,0.68321,0.52284,0.9816,0.80605,0.80653,0.86138,0.6907,0.60945,0.46834,0.9385,0.005545,0.005545,0.005545
137,16663.1,0.67976,0.51994,0.98033,0.79913,0.80695,0.86152,0.69038,0.60826,0.46667,0.938,0.005512,0.005512,0.005512
138,16763.4,0.68383,0.52143,0.98157,0.78982,0.81325,0.86083,0.69194,0.60603,0.46694,0.93731,0.005479,0.005479,0.005479
139,16864,0.67997,0.51835,0.98064,0.78882,0.81851,0.86246,0.69403,0.60554,0.46459,0.93697,0.005446,0.005446,0.005446
140,16964.8,0.67619,0.51466,0.97852,0.79963,0.81211,0.86354,0.69576,0.60566,0.46278,0.93684,0.005413,0.005413,0.005413
141,17065.4,0.67695,0.51923,0.97683,0.79824,0.8114,0.86332,0.69628,0.60625,0.46579,0.93688,0.00538,0.00538,0.00538
142,17166,0.67919,0.51033,0.97968,0.80129,0.81736,0.86543,0.698,0.6043,0.46321,0.93599,0.005347,0.005347,0.005347
143,17266.4,0.67413,0.50981,0.97664,0.79788,0.81499,0.86592,0.697,0.60413,0.46143,0.9359,0.005314,0.005314,0.005314
144,17366.6,0.67564,0.51143,0.97706,0.79986,0.81916,0.8659,0.69738,0.60341,0.46083,0.93526,0.005281,0.005281,0.005281
145,17466.4,0.67405,0.51376,0.97425,0.80339,0.8205,0.8669,0.69886,0.60251,0.46258,0.9347,0.005248,0.005248,0.005248
146,17566.8,0.67262,0.51049,0.9745,0.80632,0.82137,0.86781,0.69898,0.60138,0.46089,0.93426,0.005215,0.005215,0.005215
147,17667.7,0.67178,0.50559,0.97763,0.80562,0.82203,0.86822,0.69953,0.6003,0.4591,0.93367,0.005182,0.005182,0.005182
148,17768.4,0.66902,0.50505,0.97358,0.80455,0.82083,0.8683,0.69989,0.5993,0.45625,0.93311,0.005149,0.005149,0.005149
149,17869.1,0.67287,0.50563,0.9749,0.79946,0.82179,0.8683,0.7003,0.59956,0.45839,0.93322,0.005116,0.005116,0.005116
150,17969.5,0.66837,0.50506,0.97542,0.80387,0.81601,0.86732,0.69951,0.59917,0.45798,0.93295,0.005083,0.005083,0.005083
151,18069.8,0.67018,0.50339,0.97648,0.79926,0.81759,0.86722,0.70063,0.59945,0.4567,0.93312,0.00505,0.00505,0.00505
152,18170.4,0.66862,0.50195,0.97207,0.7984,0.81654,0.86749,0.70116,0.59902,0.45663,0.93286,0.005017,0.005017,0.005017
153,18271.1,0.67023,0.5017,0.97687,0.79702,0.81859,0.86749,0.70163,0.59873,0.45883,0.93264,0.004984,0.004984,0.004984
154,18371.6,0.66715,0.50129,0.97153,0.79531,0.82034,0.86764,0.70102,0.59833,0.45736,0.93243,0.004951,0.004951,0.004951
155,18472.3,0.66692,0.49984,0.9701,0.79455,0.81856,0.86806,0.70036,0.59903,0.45953,0.93261,0.004918,0.004918,0.004918
156,18572.6,0.66968,0.50107,0.97398,0.78962,0.82598,0.86838,0.70002,0.59836,0.45761,0.9324,0.004885,0.004885,0.004885
157,18672.9,0.6702,0.50059,0.97432,0.79742,0.82251,0.86844,0.70144,0.59765,0.45679,0.93208,0.004852,0.004852,0.004852
158,18773.7,0.66579,0.4997,0.97072,0.80859,0.81495,0.86812,0.70259,0.59712,0.45571,0.93193,0.004819,0.004819,0.004819
159,18873.9,0.66476,0.49796,0.97205,0.8164,0.80995,0.86822,0.70208,0.59718,0.45478,0.93181,0.004786,0.004786,0.004786
160,18974.2,0.6672,0.50129,0.97278,0.81417,0.80992,0.86804,0.70134,0.59729,0.45628,0.93178,0.004753,0.004753,0.004753
161,19074.8,0.66695,0.49652,0.96958,0.81286,0.81154,0.86795,0.70153,0.59812,0.45727,0.93203,0.00472,0.00472,0.00472
162,19175.4,0.66556,0.50072,0.96957,0.81594,0.81185,0.86819,0.70161,0.5979,0.45697,0.93186,0.004687,0.004687,0.004687
163,19275.7,0.66441,0.49254,0.97108,0.80797,0.81701,0.86903,0.70303,0.59703,0.4564,0.93147,0.004654,0.004654,0.004654
164,19376.1,0.6659,0.49568,0.96936,0.80662,0.82343,0.86989,0.7044,0.59623,0.455,0.93104,0.004621,0.004621,0.004621
165,19477.2,0.66671,0.4973,0.97108,0.80308,0.82605,0.87109,0.70511,0.59616,0.45315,0.93099,0.004588,0.004588,0.004588
166,19578.1,0.67188,0.49919,0.97346,0.80444,0.82704,0.87197,0.7059,0.5958,0.45116,0.93079,0.004555,0.004555,0.004555
167,19679,0.66598,0.4937,0.97119,0.80558,0.82917,0.87254,0.70618,0.59578,0.45022,0.93079,0.004522,0.004522,0.004522
168,19779.4,0.66348,0.49267,0.96803,0.8107,0.82419,0.87345,0.70693,0.5956,0.45024,0.9307,0.004489,0.004489,0.004489
169,19880,0.6609,0.49219,0.9672,0.814,0.82222,0.87346,0.70691,0.59543,0.44904,0.93052,0.004456,0.004456,0.004456
170,19980.6,0.66422,0.49487,0.9699,0.80926,0.82675,0.87375,0.70697,0.59487,0.44825,0.93031,0.004423,0.004423,0.004423
171,20080.7,0.66161,0.49089,0.96798,0.81333,0.82429,0.87422,0.70754,0.59396,0.44763,0.92984,0.00439,0.00439,0.00439
172,20181.6,0.65826,0.48915,0.96817,0.81577,0.82068,0.87435,0.70826,0.59405,0.44692,0.9298,0.004357,0.004357,0.004357
173,20282.5,0.65843,0.48765,0.96709,0.81511,0.82155,0.87407,0.70829,0.59391,0.44729,0.92966,0.004324,0.004324,0.004324
174,20382.8,0.65878,0.48973,0.96534,0.81575,0.82329,0.8741,0.70808,0.59336,0.44724,0.92944,0.004291,0.004291,0.004291
175,20483.6,0.65647,0.48831,0.96491,0.81762,0.82159,0.87423,0.70854,0.59256,0.44614,0.92914,0.004258,0.004258,0.004258
176,20584.7,0.66116,0.49336,0.96764,0.81934,0.81898,0.8742,0.7089,0.59194,0.44585,0.92891,0.004225,0.004225,0.004225
177,20685.9,0.65644,0.48635,0.96383,0.81664,0.81924,0.874,0.7091,0.5917,0.44606,0.92878,0.004192,0.004192,0.004192
178,20786.6,0.65623,0.4883,0.96537,0.81484,0.82155,0.87461,0.70946,0.59116,0.44586,0.92856,0.004159,0.004159,0.004159
179,20887.1,0.65875,0.49046,0.96479,0.81147,0.82403,0.87476,0.70959,0.59056,0.44534,0.92824,0.004126,0.004126,0.004126
180,20987.9,0.65349,0.48489,0.96713,0.81204,0.82442,0.87479,0.70995,0.59027,0.44487,0.92806,0.004093,0.004093,0.004093
181,21088,0.65227,0.48286,0.96295,0.81021,0.82781,0.87492,0.71027,0.59005,0.44348,0.92791,0.00406,0.00406,0.00406
182,21188.9,0.65379,0.48113,0.9641,0.81028,0.82983,0.87537,0.71062,0.58986,0.44316,0.92777,0.004027,0.004027,0.004027
183,21289.7,0.65593,0.48194,0.96613,0.81147,0.82874,0.87546,0.71064,0.59033,0.4432,0.92798,0.003994,0.003994,0.003994
184,21390.4,0.658,0.48204,0.96746,0.81175,0.82847,0.87594,0.71129,0.59022,0.44266,0.92798,0.003961,0.003961,0.003961
185,21491,0.65802,0.4838,0.96622,0.81356,0.82782,0.87595,0.71111,0.58996,0.44238,0.92777,0.003928,0.003928,0.003928
186,21591.5,0.65829,0.48517,0.96616,0.81474,0.82705,0.8757,0.71114,0.58986,0.44267,0.92772,0.003895,0.003895,0.003895
187,21692.2,0.6558,0.48163,0.96683,0.81476,0.82883,0.87606,0.71197,0.58968,0.44297,0.92757,0.003862,0.003862,0.003862
188,21792.5,0.65316,0.47939,0.9655,0.81711,0.82723,0.87615,0.71203,0.58966,0.44291,0.92757,0.003829,0.003829,0.003829
189,21893,0.65876,0.48353,0.96464,0.81666,0.82652,0.87609,0.71154,0.58969,0.44336,0.92757,0.003796,0.003796,0.003796
190,21993.6,0.65634,0.47677,0.96464,0.81534,0.82656,0.87616,0.71155,0.58999,0.44287,0.92772,0.003763,0.003763,0.003763
191,22094.3,0.66674,0.48563,0.96921,0.81843,0.82495,0.87627,0.71142,0.59009,0.44262,0.92774,0.00373,0.00373,0.00373
192,22194.7,0.66304,0.48327,0.96742,0.8195,0.82337,0.87634,0.71145,0.59001,0.44227,0.92772,0.003697,0.003697,0.003697
