epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,396.534,0.84403,0.74392,0.99417,0.67543,0.58913,0.6404,0.45744,0.87056,0.73584,0.99821,0.008548,0.008548,0.008548
46,419.766,0.83987,0.74697,0.99284,0.65022,0.64749,0.65169,0.47367,0.81099,0.74384,0.97398,0.008515,0.008515,0.008515
47,443.184,0.84104,0.74182,0.99707,0.67039,0.63514,0.66447,0.48141,0.81079,0.69804,0.97393,0.008482,0.008482,0.008482
48,465.887,0.82864,0.73809,0.98977,0.6046,0.65564,0.65558,0.47824,0.79251,0.70226,0.96429,0.008449,0.008449,0.008449
49,488.996,0.83246,0.73465,0.99102,0.74198,0.58497,0.66292,0.48612,0.77924,0.70836,0.96099,0.008416,0.008416,0.008416
50,512.124,0.8301,0.73996,0.99047,0.6365,0.61674,0.63618,0.46231,0.79991,0.7099,0.96788,0.008383,0.008383,0.008383
51,534.541,0.82307,0.71968,0.98638,0.63874,0.66078,0.68351,0.49876,0.7737,0.68407,0.95656,0.00835,0.00835,0.00835
52,556.948,0.81659,0.71376,0.98452,0.60513,0.69523,0.69652,0.51029,0.77636,0.67116,0.95628,0.008317,0.008317,0.008317
53,579.346,0.82433,0.70931,0.98774,0.69836,0.65086,0.69216,0.5023,0.77951,0.67426,0.95991,0.008284,0.008284,0.008284
54,602.271,0.8156,0.70975,0.98375,0.65914,0.6464,0.68238,0.50437,0.75618,0.70809,0.9491,0.008251,0.008251,0.008251
55,625.189,0.81579,0.70793,0.98129,0.72365,0.63586,0.69332,0.50588,0.75029,0.6672,0.9455,0.008218,0.008218,0.008218
56,647.652,0.82246,0.71464,0.98605,0.62651,0.67155,0.6872,0.50935,0.74411,0.66386,0.94408,0.008185,0.008185,0.008185
57,670.445,0.81584,0.7047,0.98099,0.65673,0.68393,0.70493,0.52464,0.74658,0.68609,0.94452,0.008152,0.008152,0.008152
58,693.471,0.80466,0.69587,0.97846,0.65797,0.67091,0.70003,0.52432,0.72533,0.6661,0.93756,0.008119,0.008119,0.008119
59,716.134,0.80834,0.68589,0.97941,0.64845,0.66647,0.68383,0.50852,0.73862,0.72644,0.93986,0.008086,0.008086,0.008086
60,739.206,0.80767,0.693,0.97952,0.62933,0.67617,0.67954,0.51078,0.72899,0.76107,0.93673,0.008053,0.008053,0.008053
61,761.683,0.80673,0.69062,0.97917,0.6664,0.69107,0.71848,0.53795,0.72763,0.6439,0.93556,0.00802,0.00802,0.00802
62,784.328,0.79818,0.67816,0.97245,0.67644,0.71316,0.73379,0.54794,0.72532,0.64809,0.93423,0.007987,0.007987,0.007987
63,806.662,0.79969,0.67967,0.97507,0.6656,0.70503,0.72873,0.54322,0.71415,0.66611,0.93248,0.007954,0.007954,0.007954
64,828.916,0.80231,0.68223,0.97563,0.64002,0.72176,0.72391,0.54563,0.7219,0.63482,0.93248,0.007921,0.007921,0.007921
65,852.125,0.8009,0.66919,0.97619,0.66551,0.72207,0.74011,0.5561,0.71814,0.61335,0.93192,0.007888,0.007888,0.007888
66,875.05,0.78954,0.66247,0.9695,0.7216,0.6979,0.75205,0.56695,0.69886,0.60587,0.92482,0.007855,0.007855,0.007855
67,897.654,0.79525,0.67414,0.97132,0.68417,0.73715,0.75953,0.56983,0.70224,0.59849,0.92678,0.007822,0.007822,0.007822
68,920.206,0.78456,0.65894,0.96885,0.71037,0.71868,0.75756,0.57204,0.6997,0.60295,0.92454,0.007789,0.007789,0.007789
69,943.059,0.78079,0.65303,0.96854,0.6937,0.73168,0.75805,0.56767,0.70227,0.61653,0.92371,0.007756,0.007756,0.007756
70,966.168,0.78025,0.64896,0.96624,0.68523,0.73499,0.76272,0.56803,0.70681,0.60681,0.9255,0.007723,0.007723,0.007723
71,988.8,0.77683,0.64808,0.96267,0.69011,0.74374,0.76133,0.57471,0.6926,0.58701,0.92188,0.00769,0.00769,0.00769
72,1011.47,0.78043,0.64482,0.96502,0.70928,0.73212,0.76393,0.57677,0.68745,0.58192,0.92103,0.007657,0.007657,0.007657
73,1033.91,0.77456,0.64479,0.96595,0.6993,0.75509,0.77993,0.59225,0.69001,0.57587,0.92032,0.007624,0.007624,0.007624
74,1056.37,0.77588,0.63941,0.96411,0.6981,0.74044,0.76825,0.58,0.68614,0.57414,0.91981,0.007591,0.007591,0.007591
75,1078.58,0.77956,0.64516,0.96706,0.72371,0.73543,0.77609,0.58954,0.68233,0.56945,0.9173,0.007558,0.007558,0.007558
