epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,509.318,1.1068,1.14331,1.01746,0.64251,0.6432,0.67034,0.48994,1.03783,1.01046,1.00126,0.008119,0.008119,0.008119
21,533.134,1.10621,1.15172,1.00708,0.53142,0.72843,0.64932,0.47941,1.02124,1.06626,1.00194,0.00802,0.00802,0.00802
22,556.938,1.07053,1.11152,0.99136,0.62264,0.71375,0.69072,0.5027,1.04843,1.01196,1.01205,0.007921,0.007921,0.007921
23,580.971,1.08151,1.12539,0.99815,0.62077,0.69487,0.6845,0.49566,1.03945,0.99469,1.00251,0.007822,0.007822,0.007822
24,604.594,1.07971,1.10151,0.99022,0.56756,0.74524,0.67044,0.48259,1.0194,1.05665,0.99608,0.007723,0.007723,0.007723
25,628.464,1.07593,1.063,0.98959,0.61104,0.74125,0.7236,0.52764,1.0233,0.99169,0.99565,0.007624,0.007624,0.007624
26,652.416,1.05813,1.07279,0.99251,0.66134,0.70676,0.73273,0.53778,1.01388,0.96936,0.99108,0.007525,0.007525,0.007525
27,676.089,1.06226,1.03767,0.98938,0.63418,0.75314,0.74324,0.54316,0.99979,1.09179,0.98762,0.007426,0.007426,0.007426
28,699.865,1.07213,1.0533,0.98726,0.66537,0.76336,0.74782,0.54708,1.01186,0.92716,0.99094,0.007327,0.007327,0.007327
29,724.106,1.06609,1.01883,0.97888,0.7123,0.72725,0.7578,0.55177,0.99701,0.93024,0.98931,0.007228,0.007228,0.007228
30,747.906,1.04955,1.00871,0.98303,0.6795,0.73324,0.77249,0.56717,1.00196,0.97446,0.98464,0.007129,0.007129,0.007129
31,771.931,1.06159,0.99348,0.9892,0.67695,0.74598,0.76271,0.56266,1.00492,0.95509,0.98521,0.00703,0.00703,0.00703
32,795.904,1.05242,0.98407,0.98618,0.66753,0.73952,0.71847,0.52705,1.00485,0.98482,0.9902,0.006931,0.006931,0.006931
33,819.869,1.0471,0.98642,0.98392,0.6556,0.78051,0.77863,0.57756,1.0019,0.89415,0.98453,0.006832,0.006832,0.006832
34,843.773,1.04685,0.982,0.97228,0.70532,0.75472,0.7678,0.5553,1.00465,0.90311,0.98837,0.006733,0.006733,0.006733
35,870.189,1.03363,0.96658,0.98017,0.72384,0.75243,0.76896,0.55808,1.01385,0.92043,0.98956,0.006634,0.006634,0.006634
36,896.762,1.02676,0.9554,0.97397,0.7482,0.74998,0.77306,0.56495,1.00956,0.89669,0.99004,0.006535,0.006535,0.006535
37,923.345,1.02273,0.95175,0.97706,0.72156,0.75154,0.76218,0.56502,1.00008,0.89274,0.98888,0.006436,0.006436,0.006436
38,949.973,1.04098,0.94255,0.97533,0.79631,0.69996,0.79011,0.5843,0.99053,0.88557,0.97851,0.006337,0.006337,0.006337
39,976.858,1.03256,0.92755,0.97847,0.72275,0.77841,0.76218,0.55864,1.00022,0.89194,0.98561,0.006238,0.006238,0.006238
40,1003.51,1.02525,0.91724,0.967,0.74855,0.74779,0.773,0.57091,0.99431,0.89669,0.98345,0.006139,0.006139,0.006139
41,1030.26,1.02785,0.92895,0.97818,0.68352,0.77162,0.77554,0.56832,1.00119,0.88214,0.98654,0.00604,0.00604,0.00604
42,1057.04,1.02011,0.9083,0.96889,0.71809,0.76127,0.78545,0.58196,1.00422,0.86181,0.98866,0.005941,0.005941,0.005941
43,1083.85,1.02399,0.89857,0.97968,0.75944,0.72364,0.78383,0.58702,0.99049,0.85617,0.98007,0.005842,0.005842,0.005842
44,1110.58,1.01917,0.89431,0.97404,0.73629,0.75401,0.7766,0.57413,0.99546,0.8642,0.98334,0.005743,0.005743,0.005743
45,1137.34,1.01878,0.90167,0.97443,0.73332,0.77494,0.77673,0.57002,1.00629,0.87138,0.98976,0.005644,0.005644,0.005644
46,1164.26,1.00902,0.88156,0.96364,0.71789,0.77035,0.76971,0.5723,0.99821,0.85743,0.98507,0.005545,0.005545,0.005545
47,1191.18,1.01267,0.8883,0.97213,0.7496,0.75703,0.78314,0.58536,0.99488,0.84513,0.98235,0.005446,0.005446,0.005446
48,1218.13,1.01623,0.86388,0.96873,0.7005,0.76452,0.78276,0.57214,0.99735,0.85658,0.98756,0.005347,0.005347,0.005347
49,1245.03,1.01096,0.85546,0.96779,0.7227,0.78694,0.78579,0.58178,0.99617,0.85104,0.98597,0.005248,0.005248,0.005248
50,1272.1,1.00849,0.87311,0.96139,0.74576,0.76997,0.78936,0.58507,0.99092,0.83773,0.9842,0.005149,0.005149,0.005149
51,1298.98,1.01002,0.85335,0.96711,0.7587,0.77143,0.77666,0.5686,0.99704,0.85816,0.98279,0.00505,0.00505,0.00505
52,1325.93,1.01234,0.85361,0.96261,0.76643,0.74694,0.77847,0.57841,0.99274,0.85563,0.98075,0.004951,0.004951,0.004951
53,1352.67,1.00045,0.87535,0.96192,0.77545,0.75171,0.78583,0.58812,0.98189,0.83942,0.97861,0.004852,0.004852,0.004852
54,1379.32,1.00051,0.84253,0.96149,0.77594,0.79119,0.79897,0.5946,0.98652,0.81213,0.98076,0.004753,0.004753,0.004753
55,1406.07,0.98887,0.84064,0.96129,0.73389,0.78006,0.79775,0.60176,0.99405,0.83074,0.98475,0.004654,0.004654,0.004654
56,1433.21,0.99512,0.82228,0.96396,0.74811,0.80293,0.7962,0.59213,0.99977,0.82304,0.98604,0.004555,0.004555,0.004555
57,1460.24,0.99791,0.82785,0.95517,0.76304,0.7903,0.81454,0.60441,0.99761,0.81267,0.98538,0.004456,0.004456,0.004456
58,1487.22,0.98956,0.81635,0.958,0.74136,0.80238,0.79458,0.59043,0.99391,0.83527,0.98519,0.004357,0.004357,0.004357
59,1514.42,0.98832,0.81341,0.96262,0.78352,0.75674,0.79491,0.59353,0.98738,0.81307,0.98224,0.004258,0.004258,0.004258
60,1541.11,0.98349,0.80481,0.96278,0.81767,0.72501,0.79882,0.59729,0.98942,0.80749,0.98286,0.004159,0.004159,0.004159
61,1567.76,0.99652,0.81635,0.96071,0.7602,0.78125,0.79318,0.59099,0.98414,0.82814,0.97784,0.00406,0.00406,0.00406
62,1594.27,0.9823,0.80256,0.96299,0.76147,0.75971,0.79939,0.59615,0.99167,0.80658,0.98068,0.003961,0.003961,0.003961
63,1621.28,0.9783,0.79376,0.95581,0.76501,0.77257,0.80325,0.60344,0.97497,0.79122,0.97638,0.003862,0.003862,0.003862
64,1647.9,0.96923,0.79099,0.95301,0.80364,0.73136,0.80249,0.59553,0.98314,0.81827,0.97821,0.003763,0.003763,0.003763
65,1674.54,0.97775,0.79694,0.9572,0.75658,0.77867,0.79784,0.59469,0.97946,0.80109,0.97836,0.003664,0.003664,0.003664
66,1701.21,0.9744,0.79887,0.95755,0.69506,0.84549,0.81167,0.61194,0.98637,0.78735,0.98002,0.003565,0.003565,0.003565
67,1727.77,0.97996,0.79939,0.9617,0.70346,0.81797,0.80022,0.60385,0.98048,0.79637,0.9766,0.003466,0.003466,0.003466
68,1754.36,0.96695,0.75824,0.95544,0.67281,0.8477,0.79432,0.60193,0.98501,0.78887,0.9772,0.003367,0.003367,0.003367
69,1781.1,0.97026,0.76293,0.95505,0.76717,0.77035,0.79884,0.59509,0.98527,0.80196,0.97956,0.003268,0.003268,0.003268
70,1807.74,0.97837,0.77757,0.94882,0.75008,0.78022,0.81022,0.60185,0.98714,0.79405,0.97904,0.003169,0.003169,0.003169
71,1834.23,0.97229,0.75801,0.95038,0.80046,0.73456,0.80999,0.60613,0.98359,0.78017,0.97797,0.00307,0.00307,0.00307
72,1860.85,0.97156,0.7649,0.95127,0.74276,0.81399,0.81347,0.61101,0.97948,0.79245,0.97817,0.002971,0.002971,0.002971
73,1887.45,0.96269,0.75944,0.95474,0.76905,0.7934,0.82401,0.60955,0.97862,0.8094,0.97604,0.002872,0.002872,0.002872
74,1914.2,0.96407,0.75907,0.93692,0.78443,0.76867,0.81204,0.60801,0.97697,0.7748,0.97449,0.002773,0.002773,0.002773
75,1940.74,0.95567,0.75448,0.95182,0.78859,0.76239,0.82869,0.61662,0.98267,0.76902,0.97683,0.002674,0.002674,0.002674
76,1967.15,0.96333,0.7515,0.95355,0.76283,0.77906,0.81144,0.60647,0.97632,0.78005,0.97521,0.002575,0.002575,0.002575
77,1993.65,0.9565,0.7485,0.95408,0.75675,0.80768,0.82401,0.61729,0.98004,0.77011,0.97442,0.002476,0.002476,0.002476
78,2020.37,0.96658,0.75226,0.94511,0.76429,0.75696,0.81381,0.612,0.98054,0.76969,0.97699,0.002377,0.002377,0.002377
79,2047.16,0.95999,0.74311,0.94133,0.79403,0.7848,0.8155,0.61237,0.98005,0.7803,0.97525,0.002278,0.002278,0.002278
80,2073.68,0.9529,0.73593,0.94029,0.80808,0.77061,0.81981,0.61783,0.97678,0.77711,0.97478,0.002179,0.002179,0.002179
81,2100.17,0.94355,0.73523,0.94604,0.81381,0.74855,0.81438,0.61315,0.9788,0.78305,0.97777,0.00208,0.00208,0.00208
82,2126.56,0.95039,0.73145,0.94515,0.80445,0.75861,0.82051,0.61656,0.98026,0.77856,0.97638,0.001981,0.001981,0.001981
83,2153.07,0.94585,0.72544,0.94659,0.8071,0.73514,0.80864,0.61012,0.97655,0.78469,0.9749,0.001882,0.001882,0.001882
84,2179.87,0.94759,0.72533,0.94372,0.72496,0.81011,0.81143,0.60851,0.97753,0.78638,0.97524,0.001783,0.001783,0.001783
85,2206.52,0.95237,0.72843,0.95001,0.79496,0.77328,0.82009,0.60996,0.97772,0.78039,0.97586,0.001684,0.001684,0.001684
86,2233.4,0.94795,0.71999,0.94602,0.74124,0.83684,0.8259,0.61133,0.97791,0.77004,0.97693,0.001585,0.001585,0.001585
87,2260.33,0.94464,0.70772,0.93687,0.75827,0.81741,0.82734,0.61479,0.97668,0.77365,0.97607,0.001486,0.001486,0.001486
88,2287.18,0.94958,0.71562,0.93931,0.7467,0.8117,0.81907,0.61261,0.97597,0.7746,0.97449,0.001387,0.001387,0.001387
89,2313.73,0.93948,0.70683,0.93707,0.80241,0.77558,0.81477,0.61129,0.97819,0.78512,0.97485,0.001288,0.001288,0.001288
90,2340.4,0.94061,0.71169,0.94104,0.80761,0.77765,0.8188,0.61309,0.97595,0.77493,0.97633,0.001189,0.001189,0.001189
91,2366.47,0.93462,0.71298,0.94697,0.73939,0.78938,0.7979,0.59198,0.98816,0.80111,0.98054,0.00109,0.00109,0.00109
92,2392.64,0.92308,0.68923,0.95236,0.77802,0.77344,0.80943,0.60452,0.98304,0.78645,0.97798,0.000991,0.000991,0.000991
93,2418.55,0.91593,0.6788,0.94228,0.76886,0.81631,0.80653,0.60554,0.98421,0.78738,0.97808,0.000892,0.000892,0.000892
94,2444.74,0.91015,0.66513,0.94391,0.76754,0.82413,0.81627,0.6122,0.98141,0.78026,0.97573,0.000793,0.000793,0.000793
95,2470.98,0.91253,0.6624,0.94156,0.76579,0.81134,0.81414,0.60921,0.97941,0.77842,0.97269,0.000694,0.000694,0.000694
96,2497.41,0.91251,0.66567,0.93632,0.75804,0.81118,0.81458,0.60722,0.98126,0.78124,0.97479,0.000595,0.000595,0.000595
97,2523.83,0.91176,0.65324,0.93892,0.76599,0.7991,0.81348,0.61069,0.98134,0.78541,0.9762,0.000496,0.000496,0.000496
98,2550.28,0.90362,0.65608,0.94202,0.78129,0.79347,0.81248,0.60787,0.98145,0.78712,0.97644,0.000397,0.000397,0.000397
99,2576.62,0.91409,0.65334,0.9434,0.7793,0.78916,0.81598,0.60748,0.97775,0.77743,0.97443,0.000298,0.000298,0.000298
100,2603.03,0.89919,0.65364,0.93738,0.77408,0.78812,0.81068,0.60416,0.97793,0.78045,0.97435,0.000199,0.000199,0.000199
