epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,1822.52,0.81042,0.67625,0.97902,0.68739,0.70124,0.73326,0.55304,0.71549,0.64121,0.93199,0.007426,0.007426,0.007426
80,1844.98,0.80424,0.66146,0.97613,0.68618,0.69458,0.73289,0.55168,0.71914,0.63652,0.93301,0.007393,0.007393,0.007393
81,1867.39,0.80562,0.66721,0.9781,0.70556,0.69444,0.73649,0.55462,0.713,0.62843,0.93046,0.00736,0.00736,0.00736
82,1890.1,0.79993,0.65648,0.97548,0.70921,0.70545,0.74302,0.56108,0.70421,0.60755,0.92799,0.007327,0.007327,0.007327
83,1912.74,0.79994,0.65812,0.97375,0.70006,0.72778,0.75772,0.57161,0.71139,0.59129,0.92856,0.007294,0.007294,0.007294
84,1935.34,0.79738,0.65149,0.97279,0.70521,0.71037,0.74753,0.56004,0.70915,0.60843,0.92845,0.007261,0.007261,0.007261
85,1958.08,0.7974,0.65604,0.97247,0.69349,0.72226,0.75092,0.57045,0.70137,0.61613,0.92616,0.007228,0.007228,0.007228
86,1980.53,0.80021,0.6485,0.97065,0.73068,0.72504,0.76344,0.57964,0.69955,0.5807,0.92562,0.007195,0.007195,0.007195
87,2003.26,0.78966,0.6434,0.9735,0.7119,0.72434,0.76276,0.57924,0.69475,0.57445,0.92419,0.007162,0.007162,0.007162
88,2025.64,0.79052,0.64327,0.97033,0.718,0.72218,0.76415,0.57921,0.697,0.58409,0.92403,0.007129,0.007129,0.007129
89,2047.9,0.79383,0.64742,0.97205,0.71202,0.73605,0.7644,0.58214,0.69103,0.57766,0.92262,0.007096,0.007096,0.007096
90,2070.44,0.78731,0.63849,0.9716,0.72254,0.73355,0.7654,0.58324,0.6962,0.58599,0.92351,0.007063,0.007063,0.007063
91,2092.82,0.78269,0.63696,0.96555,0.7139,0.73536,0.774,0.59037,0.6895,0.57046,0.92108,0.00703,0.00703,0.00703
92,2115.22,0.77843,0.62943,0.96408,0.72021,0.73838,0.77195,0.58841,0.68909,0.57665,0.92151,0.006997,0.006997,0.006997
93,2137.83,0.78179,0.63771,0.96664,0.73368,0.72941,0.77372,0.59146,0.69082,0.56631,0.92107,0.006964,0.006964,0.006964
94,2160.13,0.78817,0.6375,0.96947,0.70786,0.75377,0.77756,0.59228,0.68857,0.56351,0.92043,0.006931,0.006931,0.006931
95,2182.78,0.7836,0.63674,0.96822,0.72073,0.75173,0.78201,0.59887,0.68572,0.56221,0.9199,0.006898,0.006898,0.006898
96,2205.55,0.77926,0.63026,0.96714,0.74548,0.74493,0.78191,0.59465,0.68412,0.55705,0.91906,0.006865,0.006865,0.006865
97,2231.03,0.77541,0.62836,0.96325,0.74196,0.75372,0.78948,0.59971,0.6817,0.5569,0.9177,0.006832,0.006832,0.006832
98,2253.8,0.77479,0.62508,0.9634,0.73248,0.75213,0.78462,0.59955,0.68078,0.55624,0.9177,0.006799,0.006799,0.006799
99,2276.32,0.77569,0.62595,0.96301,0.76363,0.73456,0.78906,0.60633,0.67898,0.55166,0.91713,0.006766,0.006766,0.006766
100,2299.22,0.78089,0.62632,0.96544,0.73149,0.75425,0.78581,0.60095,0.67986,0.55743,0.91753,0.006733,0.006733,0.006733
101,2321.92,0.77296,0.62103,0.96333,0.73917,0.74739,0.78599,0.60109,0.67905,0.54743,0.9169,0.0067,0.0067,0.0067
102,2344.25,0.77385,0.6219,0.9615,0.74473,0.75169,0.79058,0.60576,0.67574,0.54625,0.91559,0.006667,0.006667,0.006667
103,2366.46,0.77182,0.61581,0.96056,0.73128,0.75323,0.78818,0.6073,0.67533,0.55549,0.91548,0.006634,0.006634,0.006634
104,2388.67,0.76771,0.61609,0.9596,0.74533,0.75018,0.79053,0.60866,0.67192,0.54928,0.91392,0.006601,0.006601,0.006601
105,2411.16,0.7695,0.61333,0.95679,0.73697,0.76113,0.78808,0.61133,0.67079,0.54192,0.91303,0.006568,0.006568,0.006568
106,2433.86,0.76489,0.61302,0.95816,0.74084,0.77279,0.79544,0.61017,0.67023,0.54164,0.91279,0.006535,0.006535,0.006535
107,2456.45,0.76775,0.61344,0.95816,0.74163,0.75797,0.78902,0.614,0.66821,0.54352,0.91222,0.006502,0.006502,0.006502
108,2478.77,0.7718,0.61813,0.96198,0.7615,0.76293,0.80135,0.61839,0.6702,0.53806,0.91265,0.006469,0.006469,0.006469
109,2501.44,0.7691,0.61452,0.95875,0.75751,0.7646,0.80407,0.62104,0.66981,0.53385,0.91275,0.006436,0.006436,0.006436
110,2523.91,0.76961,0.61364,0.95882,0.75325,0.76811,0.80383,0.62109,0.66836,0.52937,0.91247,0.006403,0.006403,0.006403
111,2546.26,0.76595,0.6084,0.95869,0.75214,0.7653,0.803,0.6256,0.66482,0.52476,0.91075,0.00637,0.00637,0.00637
112,2568.49,0.75961,0.60565,0.9565,0.7591,0.76511,0.80277,0.62492,0.66498,0.52479,0.91073,0.006337,0.006337,0.006337
113,2590.75,0.76509,0.60672,0.95821,0.77643,0.76759,0.81103,0.62972,0.6633,0.52306,0.90997,0.006304,0.006304,0.006304
114,2613.47,0.75737,0.60478,0.95505,0.75647,0.77767,0.80766,0.62861,0.66312,0.52119,0.90957,0.006271,0.006271,0.006271
115,2635.96,0.75953,0.6051,0.95512,0.76634,0.77394,0.81165,0.63015,0.66221,0.52375,0.9089,0.006238,0.006238,0.006238
116,2658.7,0.76024,0.60043,0.95685,0.76706,0.76676,0.81015,0.62943,0.659,0.52095,0.90747,0.006205,0.006205,0.006205
117,2681.02,0.75487,0.59249,0.95456,0.76362,0.7779,0.81679,0.63427,0.65792,0.51914,0.90693,0.006172,0.006172,0.006172
118,2703.49,0.75403,0.59966,0.95385,0.75706,0.78282,0.81691,0.6363,0.65988,0.52276,0.90777,0.006139,0.006139,0.006139
119,2725.72,0.7549,0.59712,0.95373,0.76917,0.77408,0.81791,0.63589,0.65958,0.51866,0.90776,0.006106,0.006106,0.006106
120,2748.19,0.75643,0.60411,0.95346,0.77701,0.77372,0.82039,0.63974,0.6575,0.51579,0.907,0.006073,0.006073,0.006073
121,2771.66,0.75142,0.59159,0.95179,0.78741,0.76598,0.81949,0.63686,0.65914,0.51468,0.90716,0.00604,0.00604,0.00604
122,2796.45,0.75477,0.59219,0.9524,0.77026,0.77531,0.81673,0.63666,0.65944,0.51863,0.90741,0.006007,0.006007,0.006007
123,2818.92,0.75345,0.60067,0.95164,0.77861,0.76781,0.81979,0.63996,0.65535,0.51446,0.90577,0.005974,0.005974,0.005974
124,2841.43,0.75472,0.60327,0.9525,0.779,0.76837,0.82011,0.63908,0.65451,0.51898,0.90516,0.005941,0.005941,0.005941
125,2864.34,0.74827,0.59412,0.94971,0.76818,0.76969,0.81605,0.63752,0.65414,0.51907,0.9051,0.005908,0.005908,0.005908
126,2886.69,0.74973,0.60026,0.94922,0.77069,0.76621,0.81535,0.63307,0.65306,0.52606,0.90462,0.005875,0.005875,0.005875
127,2909.18,0.74472,0.59282,0.95187,0.77284,0.77139,0.81986,0.63909,0.65161,0.52039,0.90418,0.005842,0.005842,0.005842
128,2931.55,0.74128,0.58965,0.94503,0.77653,0.7718,0.82,0.64167,0.6517,0.51711,0.90392,0.005809,0.005809,0.005809
129,2954.27,0.7469,0.59386,0.9497,0.76922,0.77732,0.82037,0.64254,0.65103,0.51509,0.90324,0.005776,0.005776,0.005776
130,2976.79,0.74415,0.60301,0.94894,0.77251,0.77429,0.8196,0.64239,0.65164,0.51561,0.90354,0.005743,0.005743,0.005743
131,2999.21,0.74881,0.61348,0.94769,0.77897,0.76685,0.81843,0.64098,0.65167,0.52726,0.90362,0.00571,0.00571,0.00571
132,3021.57,0.74419,0.59691,0.94859,0.76574,0.77302,0.81903,0.64248,0.64948,0.52352,0.90277,0.005677,0.005677,0.005677
133,3043.79,0.74452,0.59201,0.94937,0.77109,0.77019,0.81841,0.64262,0.6515,0.52125,0.90336,0.005644,0.005644,0.005644
134,3066.49,0.73718,0.58613,0.94446,0.781,0.76602,0.81874,0.64331,0.6509,0.52033,0.90294,0.005611,0.005611,0.005611
135,3088.85,0.74443,0.59574,0.94584,0.76878,0.7779,0.82012,0.64562,0.64919,0.51708,0.90224,0.005578,0.005578,0.005578
136,3111.52,0.73658,0.57706,0.94306,0.76205,0.78613,0.82114,0.64655,0.64758,0.51404,0.90144,0.005545,0.005545,0.005545
137,3133.92,0.74124,0.579,0.94772,0.77188,0.77871,0.82241,0.64807,0.64771,0.51193,0.90114,0.005512,0.005512,0.005512
138,3156.25,0.73571,0.57476,0.94412,0.77151,0.78205,0.8237,0.6479,0.64779,0.51478,0.90102,0.005479,0.005479,0.005479
139,3178.54,0.73748,0.58036,0.94482,0.77139,0.78436,0.8237,0.64909,0.6471,0.51439,0.90071,0.005446,0.005446,0.005446
140,3201.36,0.73331,0.57439,0.94004,0.77567,0.78443,0.82684,0.65273,0.6445,0.5084,0.89979,0.005413,0.005413,0.005413
141,3223.69,0.73206,0.57094,0.94165,0.77503,0.7858,0.82635,0.65216,0.64556,0.50721,0.90019,0.00538,0.00538,0.00538
142,3245.96,0.73453,0.57403,0.94146,0.76888,0.78782,0.82452,0.65024,0.64471,0.50442,0.90017,0.005347,0.005347,0.005347
143,3268.34,0.72903,0.56644,0.94134,0.77811,0.78501,0.82995,0.65525,0.64332,0.50332,0.89954,0.005314,0.005314,0.005314
144,3290.79,0.73099,0.56724,0.94086,0.7746,0.78836,0.83125,0.6539,0.64445,0.50218,0.89968,0.005281,0.005281,0.005281
145,3312.88,0.73031,0.56521,0.94122,0.77544,0.78954,0.82993,0.65416,0.64182,0.50239,0.8989,0.005248,0.005248,0.005248
146,3335.32,0.73089,0.56404,0.93947,0.77745,0.78781,0.83151,0.65641,0.64158,0.50204,0.89878,0.005215,0.005215,0.005215
147,3357.92,0.72633,0.56137,0.93738,0.78211,0.78397,0.83195,0.65709,0.64166,0.50214,0.89856,0.005182,0.005182,0.005182
148,3380.82,0.72929,0.56448,0.94066,0.77601,0.79563,0.8351,0.6605,0.64012,0.49981,0.89796,0.005149,0.005149,0.005149
149,3403.3,0.72385,0.55643,0.93723,0.7825,0.79025,0.83427,0.65892,0.64009,0.50155,0.89807,0.005116,0.005116,0.005116
150,3425.59,0.72933,0.56195,0.93918,0.78159,0.79165,0.83363,0.65898,0.63951,0.50297,0.89759,0.005083,0.005083,0.005083
151,3448.14,0.72993,0.56229,0.93818,0.77746,0.79498,0.83367,0.65839,0.64044,0.50126,0.89795,0.00505,0.00505,0.00505
152,3470.74,0.7319,0.56497,0.93953,0.77523,0.79418,0.83339,0.6592,0.63964,0.49647,0.89758,0.005017,0.005017,0.005017
153,3493.39,0.72529,0.56123,0.93724,0.77725,0.79207,0.83468,0.66056,0.63909,0.49583,0.89716,0.004984,0.004984,0.004984
154,3515.94,0.72465,0.55711,0.93755,0.7866,0.78582,0.83631,0.6617,0.63827,0.49625,0.89698,0.004951,0.004951,0.004951
155,3538.97,0.72195,0.55658,0.93582,0.77872,0.79347,0.83675,0.66243,0.63818,0.49592,0.89683,0.004918,0.004918,0.004918
156,3561.82,0.7291,0.55991,0.93825,0.78313,0.79103,0.83854,0.66265,0.63774,0.49671,0.89667,0.004885,0.004885,0.004885
157,3584.4,0.7201,0.55409,0.93762,0.78384,0.7924,0.83931,0.66257,0.63784,0.49527,0.89652,0.004852,0.004852,0.004852
158,3606.94,0.72433,0.55507,0.93545,0.78542,0.79153,0.83971,0.66395,0.63732,0.4953,0.89624,0.004819,0.004819,0.004819
159,3629.78,0.71709,0.55235,0.93405,0.78454,0.79483,0.84117,0.66496,0.63644,0.49414,0.89584,0.004786,0.004786,0.004786
160,3652.28,0.72571,0.55754,0.93893,0.78145,0.79955,0.84071,0.66597,0.63594,0.49436,0.89555,0.004753,0.004753,0.004753
161,3675.09,0.71933,0.55772,0.93655,0.78565,0.79577,0.84201,0.6665,0.6354,0.49218,0.89532,0.00472,0.00472,0.00472
162,3697.8,0.714,0.54692,0.93356,0.78187,0.79551,0.84018,0.66577,0.63522,0.49083,0.89523,0.004687,0.004687,0.004687
163,3720.26,0.71508,0.55155,0.93323,0.7834,0.79651,0.84064,0.66596,0.63509,0.49206,0.89515,0.004654,0.004654,0.004654
164,3743.31,0.71926,0.54905,0.93419,0.78233,0.79925,0.84064,0.66594,0.63531,0.49088,0.89516,0.004621,0.004621,0.004621
165,3765.76,0.71941,0.54949,0.93658,0.7842,0.79792,0.84059,0.66659,0.63502,0.49058,0.89502,0.004588,0.004588,0.004588
166,3788.14,0.7124,0.54334,0.93091,0.78751,0.7943,0.84021,0.66702,0.63387,0.49115,0.89465,0.004555,0.004555,0.004555
167,3810.39,0.71336,0.54495,0.9327,0.78802,0.79454,0.84001,0.66786,0.63313,0.49043,0.89443,0.004522,0.004522,0.004522
168,3832.56,0.71732,0.5552,0.93427,0.79142,0.79395,0.84067,0.66899,0.63225,0.49019,0.89408,0.004489,0.004489,0.004489
169,3855.54,0.71098,0.54386,0.92926,0.78789,0.79683,0.84076,0.6689,0.63169,0.48929,0.89387,0.004456,0.004456,0.004456
170,3877.86,0.71004,0.54437,0.92887,0.78751,0.80103,0.84189,0.66977,0.63116,0.4876,0.89357,0.004423,0.004423,0.004423
171,3900.79,0.70569,0.53884,0.92948,0.78602,0.80179,0.84163,0.67019,0.63062,0.48745,0.89327,0.00439,0.00439,0.00439
172,3923.81,0.70695,0.53785,0.92916,0.78906,0.803,0.84304,0.67098,0.63006,0.48569,0.89302,0.004357,0.004357,0.004357
173,3946.04,0.70644,0.5397,0.92958,0.7904,0.80272,0.84407,0.6717,0.62956,0.48434,0.89271,0.004324,0.004324,0.004324
174,3968.59,0.70701,0.54145,0.92978,0.78996,0.80333,0.84428,0.67293,0.62934,0.48447,0.89255,0.004291,0.004291,0.004291
175,3991.22,0.70675,0.53831,0.92809,0.79264,0.80245,0.84627,0.67414,0.62918,0.48229,0.89252,0.004258,0.004258,0.004258
176,4013.68,0.70652,0.53615,0.92928,0.79568,0.7995,0.84711,0.67501,0.62886,0.48082,0.89239,0.004225,0.004225,0.004225
177,4036.41,0.70579,0.53427,0.92905,0.79588,0.79875,0.84702,0.67463,0.62882,0.48114,0.89225,0.004192,0.004192,0.004192
178,4058.77,0.70564,0.53408,0.92785,0.79156,0.8034,0.84777,0.67445,0.62895,0.48026,0.89218,0.004159,0.004159,0.004159
179,4081.64,0.70364,0.53337,0.92732,0.78834,0.80732,0.8482,0.67593,0.62863,0.47974,0.89197,0.004126,0.004126,0.004126
180,4104.41,0.70248,0.52885,0.92647,0.79155,0.80269,0.84865,0.67608,0.62849,0.479,0.89187,0.004093,0.004093,0.004093
181,4126.84,0.70353,0.53152,0.92692,0.79157,0.80347,0.84917,0.6768,0.62794,0.47837,0.89164,0.00406,0.00406,0.00406
182,4149.61,0.70394,0.53456,0.92904,0.79874,0.7993,0.84929,0.67724,0.62799,0.47839,0.89162,0.004027,0.004027,0.004027
183,4172.15,0.70124,0.53306,0.92562,0.79726,0.80245,0.84966,0.67794,0.62774,0.47785,0.89149,0.003994,0.003994,0.003994
184,4194.68,0.69998,0.53183,0.92873,0.79464,0.80501,0.8504,0.67884,0.62762,0.47728,0.89141,0.003961,0.003961,0.003961
185,4217.58,0.69613,0.52852,0.92536,0.79431,0.80777,0.851,0.67917,0.62749,0.47668,0.89129,0.003928,0.003928,0.003928
186,4240.28,0.69813,0.52863,0.92401,0.79513,0.80495,0.85077,0.67952,0.62739,0.47603,0.8912,0.003895,0.003895,0.003895
187,4262.69,0.69589,0.52577,0.9241,0.79577,0.80418,0.85082,0.67977,0.62729,0.47559,0.89115,0.003862,0.003862,0.003862
188,4284.9,0.6961,0.52262,0.92286,0.7928,0.80647,0.85121,0.68,0.62695,0.47546,0.891,0.003829,0.003829,0.003829
189,4307.07,0.69767,0.52762,0.92682,0.79704,0.80536,0.85137,0.68112,0.6267,0.47464,0.89086,0.003796,0.003796,0.003796
190,4329.18,0.69988,0.52681,0.92457,0.79686,0.80531,0.85142,0.68084,0.62685,0.47464,0.89086,0.003763,0.003763,0.003763
191,4351.65,0.69892,0.52498,0.92621,0.79747,0.80569,0.85178,0.68051,0.62648,0.47384,0.89063,0.00373,0.00373,0.00373
192,4374.3,0.69585,0.52921,0.92434,0.80011,0.80355,0.85189,0.68117,0.62614,0.47324,0.89053,0.003697,0.003697,0.003697
