epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,901.324,0.87783,0.80974,1.01758,0.51865,0.54928,0.54331,0.39345,0.8496,inf,1.00401,0.009043,0.009043,0.009043
31,929.743,0.86889,0.79165,1.01265,0.60296,0.55263,0.54808,0.39395,0.85271,inf,1.00503,0.00901,0.00901,0.00901
32,958.129,0.8678,0.79061,1.01312,0.56006,0.55314,0.54346,0.39343,0.83813,0.89693,0.9943,0.008977,0.008977,0.008977
33,986.436,0.86136,0.77231,1.00965,0.55699,0.54669,0.54147,0.38481,0.87746,0.95925,1.01564,0.008944,0.008944,0.008944
34,1014.8,0.85815,0.76286,1.00447,0.56461,0.58307,0.57493,0.40868,0.85384,0.87327,1.00271,0.008911,0.008911,0.008911
35,1043.66,0.85624,0.75976,1.00483,0.56307,0.58489,0.56327,0.40132,0.86698,inf,1.00091,0.008878,0.008878,0.008878
36,1072.59,0.84757,0.74915,0.99897,0.52298,0.56468,0.53107,0.37877,0.88123,inf,1.00403,0.008845,0.008845,0.008845
37,1100.74,0.8481,0.74163,1.00094,0.58145,0.59634,0.5764,0.41094,0.87984,inf,1.0015,0.008812,0.008812,0.008812
38,1129.35,0.84334,0.73676,0.99721,0.54652,0.59122,0.57068,0.40956,0.82952,inf,0.98389,0.008779,0.008779,0.008779
39,1157.43,0.84478,0.73791,0.99739,0.52997,0.61113,0.58249,0.41744,0.83688,inf,0.98331,0.008746,0.008746,0.008746
40,1186.05,0.83257,0.72095,0.99324,0.56129,0.63336,0.62079,0.44658,0.82078,inf,0.97749,0.008713,0.008713,0.008713
41,1214.67,0.82068,0.70803,0.98891,0.56923,0.62163,0.61264,0.43783,0.83626,inf,0.98409,0.00868,0.00868,0.00868
42,1242.92,0.82418,0.70988,0.98984,0.56181,0.60015,0.58573,0.41887,0.82994,inf,0.98147,0.008647,0.008647,0.008647
43,1271.06,0.82431,0.70263,0.98616,0.61034,0.62044,0.63557,0.45385,0.83295,0.835,0.98423,0.008614,0.008614,0.008614
44,1299.23,0.8227,0.69693,0.98698,0.57671,0.63606,0.63761,0.45944,0.81519,inf,0.97482,0.008581,0.008581,0.008581
45,1327.98,0.81491,0.69407,0.98651,0.57689,0.65267,0.64761,0.47281,0.785,0.78667,0.96206,0.008548,0.008548,0.008548
46,1356.61,0.81425,0.69848,0.984,0.5841,0.63726,0.63715,0.45622,0.81435,inf,0.97404,0.008515,0.008515,0.008515
47,1385.23,0.81459,0.69869,0.98469,0.59569,0.6607,0.66653,0.4844,0.79722,0.76465,0.9671,0.008482,0.008482,0.008482
48,1413.89,0.80616,0.68093,0.97775,0.61679,0.69244,0.69178,0.49757,0.78843,0.73977,0.96154,0.008449,0.008449,0.008449
49,1442.71,0.81542,0.68354,0.9837,0.66005,0.66402,0.69092,0.4981,0.79465,0.71133,0.96666,0.008416,0.008416,0.008416
50,1471.14,0.80698,0.68154,0.98002,0.62512,0.67714,0.68983,0.50625,0.76769,0.68443,0.95456,0.008383,0.008383,0.008383
51,1499.7,0.80646,0.66482,0.97751,0.61811,0.68339,0.69477,0.51026,0.77087,0.72138,0.95556,0.00835,0.00835,0.00835
52,1528.41,0.79638,0.65983,0.97321,0.62396,0.68699,0.70063,0.51378,0.76866,0.68927,0.9554,0.008317,0.008317,0.008317
53,1556.79,0.7969,0.65697,0.97446,0.63846,0.71421,0.71786,0.52436,0.78713,0.71799,0.96189,0.008284,0.008284,0.008284
54,1585.39,0.79713,0.65014,0.97091,0.64606,0.69727,0.71826,0.53165,0.74495,0.67711,0.94622,0.008251,0.008251,0.008251
55,1613.52,0.79417,0.64721,0.97247,0.66386,0.68639,0.71979,0.52971,0.78116,0.6796,0.96001,0.008218,0.008218,0.008218
56,1641.73,0.78909,0.64604,0.97274,0.64725,0.68861,0.70569,0.51971,0.74435,0.64446,0.94619,0.008185,0.008185,0.008185
57,1670.38,0.78934,0.64678,0.96894,0.70038,0.70815,0.74696,0.55161,0.75647,0.61379,0.94851,0.008152,0.008152,0.008152
58,1698.83,0.78898,0.64365,0.97243,0.6743,0.71405,0.73571,0.54405,0.74078,0.63629,0.94191,0.008119,0.008119,0.008119
59,1727.47,0.79141,0.64118,0.97113,0.63771,0.71342,0.71739,0.51663,0.76597,0.67944,0.95242,0.008086,0.008086,0.008086
60,1756.11,0.78897,0.6377,0.97135,0.63872,0.69713,0.70731,0.52398,0.73428,0.65569,0.94073,0.008053,0.008053,0.008053
61,1784.88,0.78744,0.63834,0.96898,0.7019,0.69811,0.74025,0.53999,0.72484,0.62283,0.93719,0.00802,0.00802,0.00802
62,1813.94,0.78613,0.63347,0.96999,0.70307,0.70961,0.74474,0.55379,0.72856,0.60163,0.93798,0.007987,0.007987,0.007987
63,1842.45,0.7798,0.62544,0.9646,0.71705,0.7292,0.76702,0.57015,0.71616,0.6031,0.93211,0.007954,0.007954,0.007954
64,1870.74,0.78101,0.62973,0.96535,0.7268,0.70469,0.75818,0.56562,0.72649,0.59661,0.93552,0.007921,0.007921,0.007921
65,1899.54,0.77747,0.62909,0.96497,0.69378,0.7228,0.75797,0.56696,0.70899,0.60771,0.92797,0.007888,0.007888,0.007888
66,1928.26,0.77187,0.62372,0.96358,0.70236,0.70692,0.75232,0.56931,0.7236,0.6215,0.93216,0.007855,0.007855,0.007855
67,1957.03,0.78134,0.62851,0.96577,0.71907,0.71321,0.76154,0.56336,0.70816,0.58738,0.92819,0.007822,0.007822,0.007822
68,1985.89,0.77879,0.62801,0.96696,0.73555,0.71071,0.76813,0.57807,0.71298,0.62246,0.92867,0.007789,0.007789,0.007789
69,2014.64,0.77371,0.62461,0.96452,0.72019,0.709,0.75746,0.56773,0.70058,0.59093,0.9257,0.007756,0.007756,0.007756
70,2043.26,0.77221,0.61856,0.96321,0.71019,0.7225,0.76599,0.57757,0.69921,0.62163,0.92439,0.007723,0.007723,0.007723
71,2071.03,0.7615,0.61329,0.95805,0.70995,0.7311,0.77492,0.58495,0.69122,0.58873,0.91996,0.00769,0.00769,0.00769
72,2100.15,0.77402,0.61817,0.96145,0.73472,0.73083,0.77696,0.58761,0.70005,0.56449,0.92324,0.007657,0.007657,0.007657
73,2129.13,0.76071,0.60742,0.95784,0.73384,0.73605,0.77735,0.5963,0.68326,0.56842,0.91653,0.007624,0.007624,0.007624
74,2157.75,0.76659,0.61685,0.95996,0.73475,0.72689,0.77497,0.58604,0.68529,0.56341,0.91872,0.007591,0.007591,0.007591
75,2186.33,0.75606,0.60605,0.95427,0.74259,0.7335,0.78104,0.59716,0.67966,0.57962,0.91527,0.007558,0.007558,0.007558
76,2214.47,0.75725,0.60333,0.95804,0.76428,0.72198,0.7827,0.59701,0.67849,0.55758,0.91655,0.007525,0.007525,0.007525
77,2243.01,0.76148,0.60797,0.95744,0.74305,0.72821,0.78401,0.59868,0.67809,0.56326,0.91503,0.007492,0.007492,0.007492
78,2271.55,0.75753,0.60678,0.95563,0.77427,0.72213,0.79142,0.61001,0.67596,0.55614,0.91337,0.007459,0.007459,0.007459
79,2299.9,0.75508,0.60475,0.95502,0.74105,0.74143,0.79238,0.60742,0.67214,0.5401,0.91267,0.007426,0.007426,0.007426
80,2328.69,0.74882,0.59227,0.9522,0.74763,0.72851,0.78813,0.61084,0.67061,0.58171,0.91176,0.007393,0.007393,0.007393
81,2356.87,0.74972,0.59738,0.95394,0.73866,0.73606,0.77993,0.5963,0.67118,0.55615,0.91204,0.00736,0.00736,0.00736
82,2385.81,0.74556,0.59724,0.95178,0.73479,0.74684,0.79341,0.61379,0.66905,0.54178,0.91053,0.007327,0.007327,0.007327
83,2414.52,0.74499,0.59397,0.94946,0.75351,0.7492,0.8004,0.61721,0.66825,0.55239,0.9095,0.007294,0.007294,0.007294
84,2443.1,0.7414,0.58933,0.94854,0.76757,0.74386,0.80333,0.61802,0.66297,0.53091,0.90793,0.007261,0.007261,0.007261
85,2471.69,0.74423,0.58281,0.94908,0.7639,0.75574,0.80866,0.62506,0.66065,0.54004,0.90744,0.007228,0.007228,0.007228
86,2500.37,0.74316,0.58255,0.94684,0.78767,0.73872,0.80642,0.62536,0.65697,0.52439,0.90547,0.007195,0.007195,0.007195
87,2528.82,0.73928,0.58245,0.95146,0.74917,0.76724,0.8063,0.62585,0.65923,0.52918,0.90648,0.007162,0.007162,0.007162
88,2557.14,0.73802,0.5857,0.94673,0.77858,0.7559,0.81298,0.63019,0.65798,0.52063,0.905,0.007129,0.007129,0.007129
89,2585.55,0.73782,0.58456,0.9469,0.78345,0.75925,0.81929,0.64104,0.65362,0.52882,0.90352,0.007096,0.007096,0.007096
90,2614.49,0.73813,0.57976,0.94869,0.77824,0.76256,0.81857,0.63235,0.65646,0.51881,0.90413,0.007063,0.007063,0.007063
91,2642.8,0.73195,0.57535,0.94306,0.78315,0.75845,0.8175,0.63547,0.65306,0.52216,0.90302,0.00703,0.00703,0.00703
92,2671.25,0.73356,0.57866,0.94441,0.76515,0.76595,0.81584,0.62838,0.6537,0.51464,0.9032,0.006997,0.006997,0.006997
93,2700.28,0.73066,0.57495,0.94352,0.77888,0.77411,0.82461,0.6445,0.64859,0.51304,0.90143,0.006964,0.006964,0.006964
94,2729.35,0.73386,0.57722,0.94595,0.78048,0.77188,0.82505,0.64572,0.64686,0.5145,0.90051,0.006931,0.006931,0.006931
95,2757.77,0.72812,0.57068,0.94339,0.77419,0.77278,0.82526,0.64506,0.64612,0.50972,0.901,0.006898,0.006898,0.006898
96,2786.44,0.72226,0.56598,0.94225,0.77993,0.7753,0.82838,0.64951,0.6435,0.5145,0.89988,0.006865,0.006865,0.006865
97,2815.23,0.72632,0.56684,0.94149,0.77718,0.78252,0.82758,0.64821,0.64359,0.49812,0.8997,0.006832,0.006832,0.006832
98,2843.52,0.72468,0.56966,0.94148,0.79197,0.76232,0.82787,0.64829,0.64423,0.49761,0.89944,0.006799,0.006799,0.006799
99,2872.45,0.72775,0.56701,0.94236,0.791,0.77879,0.83235,0.65563,0.64217,0.50442,0.89913,0.006766,0.006766,0.006766
100,2900.68,0.72952,0.56677,0.94386,0.78016,0.78444,0.8308,0.65164,0.64134,0.50213,0.89902,0.006733,0.006733,0.006733
101,2929.08,0.72637,0.56421,0.94214,0.77873,0.78236,0.83305,0.65703,0.6364,0.5022,0.8972,0.0067,0.0067,0.0067
102,2957.37,0.7284,0.56611,0.94157,0.78435,0.78218,0.83361,0.65601,0.63752,0.49352,0.89755,0.006667,0.006667,0.006667
103,2986.19,0.72581,0.56233,0.93932,0.7953,0.78169,0.84013,0.66588,0.63613,0.4915,0.89688,0.006634,0.006634,0.006634
104,3014.71,0.72413,0.5599,0.94,0.8014,0.77329,0.8347,0.65971,0.63493,0.49834,0.89653,0.006601,0.006601,0.006601
105,3042.86,0.72661,0.56117,0.93763,0.78748,0.78278,0.83527,0.66036,0.63599,0.49843,0.89651,0.006568,0.006568,0.006568
106,3070.87,0.72241,0.55608,0.93826,0.79598,0.78807,0.8405,0.66583,0.63538,0.49593,0.89661,0.006535,0.006535,0.006535
107,3099.78,0.72557,0.55756,0.93952,0.79283,0.78748,0.83847,0.66157,0.63449,0.49504,0.89593,0.006502,0.006502,0.006502
108,3127.95,0.71983,0.5539,0.9387,0.80224,0.78124,0.83976,0.66067,0.63361,0.48825,0.89565,0.006469,0.006469,0.006469
109,3156.07,0.7201,0.55342,0.93803,0.80455,0.77422,0.83968,0.66175,0.63289,0.4967,0.89576,0.006436,0.006436,0.006436
110,3184.77,0.72093,0.55116,0.93703,0.80808,0.78281,0.84352,0.66723,0.63086,0.49307,0.89493,0.006403,0.006403,0.006403
111,3213.25,0.72683,0.55814,0.94163,0.79925,0.78102,0.84104,0.66439,0.6334,0.48631,0.89602,0.00637,0.00637,0.00637
112,3241.24,0.72475,0.55323,0.94088,0.80501,0.77904,0.84382,0.66642,0.63262,0.49034,0.8953,0.006337,0.006337,0.006337
113,3269.73,0.72286,0.54927,0.93952,0.79733,0.79003,0.84242,0.66655,0.63379,0.49196,0.89548,0.006304,0.006304,0.006304
114,3297.79,0.7196,0.54885,0.93792,0.80494,0.7835,0.8444,0.6691,0.63318,0.48674,0.89564,0.006271,0.006271,0.006271
115,3326.72,0.72225,0.55173,0.93902,0.80506,0.78497,0.84571,0.67133,0.62946,0.47862,0.8943,0.006238,0.006238,0.006238
116,3355.46,0.72119,0.55056,0.9395,0.80184,0.79507,0.84793,0.67298,0.6285,0.47783,0.89339,0.006205,0.006205,0.006205
117,3383.77,0.71326,0.54051,0.93587,0.81068,0.78942,0.8497,0.67413,0.62941,0.4792,0.89407,0.006172,0.006172,0.006172
118,3412.14,0.7163,0.54381,0.93649,0.79642,0.7921,0.84809,0.67281,0.63136,0.48548,0.89464,0.006139,0.006139,0.006139
119,3440.34,0.71456,0.54363,0.93575,0.80273,0.79115,0.84928,0.6767,0.62758,0.48154,0.89343,0.006106,0.006106,0.006106
120,3468.61,0.71768,0.54595,0.93634,0.80588,0.79519,0.85297,0.67983,0.62879,0.48128,0.89407,0.006073,0.006073,0.006073
121,3496.77,0.71569,0.54613,0.93489,0.80732,0.78879,0.8494,0.67601,0.62575,0.47786,0.89324,0.00604,0.00604,0.00604
122,3525.16,0.71455,0.54333,0.93461,0.81918,0.78507,0.8515,0.67622,0.62674,0.47978,0.89316,0.006007,0.006007,0.006007
123,3553.53,0.71513,0.5459,0.93465,0.80205,0.79967,0.85318,0.68025,0.62462,0.47893,0.89244,0.005974,0.005974,0.005974
124,3581.73,0.70972,0.5427,0.93381,0.82185,0.78987,0.85252,0.67967,0.62435,0.4813,0.8923,0.005941,0.005941,0.005941
125,3610.01,0.70874,0.54391,0.93221,0.81588,0.78239,0.84987,0.67562,0.62375,0.47996,0.89188,0.005908,0.005908,0.005908
126,3638.12,0.70631,0.53357,0.93096,0.819,0.78061,0.85101,0.6765,0.62214,0.47743,0.89124,0.005875,0.005875,0.005875
127,3665.73,0.70743,0.53772,0.93593,0.81458,0.79302,0.85238,0.67733,0.62188,0.47553,0.89163,0.005842,0.005842,0.005842
128,3697.58,0.70266,0.53165,0.9287,0.81447,0.79555,0.8557,0.68065,0.61996,0.47202,0.89072,0.005809,0.005809,0.005809
129,3734.9,0.70014,0.52861,0.92952,0.80453,0.80284,0.85483,0.67955,0.62078,0.47506,0.8907,0.005776,0.005776,0.005776
130,3773.54,0.70306,0.53658,0.93156,0.81531,0.79356,0.85522,0.68079,0.6197,0.47387,0.89044,0.005743,0.005743,0.005743
131,3811.64,0.7011,0.53395,0.92815,0.81827,0.79149,0.8564,0.68197,0.61848,0.47016,0.88986,0.00571,0.00571,0.00571
132,3849.64,0.69629,0.52865,0.92876,0.81639,0.79594,0.85724,0.68107,0.61834,0.47237,0.8899,0.005677,0.005677,0.005677
133,3887.4,0.70075,0.5261,0.93121,0.80994,0.79814,0.85543,0.68136,0.61751,0.47208,0.88958,0.005644,0.005644,0.005644
134,3925.44,0.69205,0.52417,0.92586,0.8235,0.7913,0.85729,0.68258,0.61719,0.46929,0.88921,0.005611,0.005611,0.005611
135,3963.11,0.69471,0.52458,0.92575,0.82333,0.78887,0.85638,0.68278,0.61634,0.47183,0.88859,0.005578,0.005578,0.005578
136,4000.39,0.69651,0.52447,0.92684,0.80963,0.8003,0.85681,0.68332,0.61373,0.47273,0.88783,0.005545,0.005545,0.005545
137,4038.3,0.69338,0.52181,0.92768,0.82166,0.79536,0.85886,0.68667,0.61442,0.47238,0.88785,0.005512,0.005512,0.005512
138,4075.87,0.69483,0.52542,0.92742,0.806,0.80722,0.85756,0.6865,0.61352,0.47058,0.88757,0.005479,0.005479,0.005479
139,4113.49,0.69113,0.52824,0.92604,0.8121,0.79903,0.85713,0.68754,0.61239,0.47059,0.8871,0.005446,0.005446,0.005446
140,4151.92,0.6931,0.52841,0.92504,0.81098,0.8082,0.85948,0.68902,0.61227,0.46629,0.88709,0.005413,0.005413,0.005413
141,4191.09,0.68862,0.52415,0.92455,0.80786,0.81071,0.86029,0.68954,0.61173,0.46921,0.88674,0.00538,0.00538,0.00538
142,4229.82,0.6907,0.52479,0.92435,0.80808,0.8119,0.86096,0.69099,0.6107,0.46339,0.88643,0.005347,0.005347,0.005347
143,4269.34,0.68328,0.51705,0.92263,0.81157,0.81015,0.8607,0.68985,0.61053,0.46497,0.88624,0.005314,0.005314,0.005314
144,4309.09,0.68645,0.51754,0.92364,0.81193,0.81457,0.8624,0.69071,0.61094,0.46225,0.88622,0.005281,0.005281,0.005281
145,4348.33,0.68584,0.51918,0.92334,0.81124,0.8161,0.86296,0.69186,0.60978,0.45958,0.88583,0.005248,0.005248,0.005248
146,4388.35,0.68606,0.51461,0.92168,0.80436,0.82744,0.8637,0.69357,0.60969,0.46028,0.88569,0.005215,0.005215,0.005215
147,4426.8,0.68699,0.51917,0.92139,0.80531,0.82329,0.86503,0.69353,0.60855,0.45968,0.88543,0.005182,0.005182,0.005182
148,4464.92,0.6823,0.50849,0.92222,0.80801,0.82095,0.86662,0.69627,0.60726,0.45842,0.88493,0.005149,0.005149,0.005149
149,4502.69,0.68053,0.50757,0.92007,0.81356,0.81856,0.86662,0.69628,0.60626,0.45882,0.88433,0.005116,0.005116,0.005116
150,4540.38,0.68535,0.51475,0.9213,0.81791,0.81486,0.86744,0.69696,0.60599,0.45845,0.88416,0.005083,0.005083,0.005083
151,4578.18,0.68185,0.51071,0.91861,0.81842,0.81284,0.86783,0.69785,0.60669,0.45716,0.88426,0.00505,0.00505,0.00505
152,4615.84,0.68471,0.5102,0.9202,0.81347,0.81841,0.86807,0.6972,0.60645,0.45546,0.88409,0.005017,0.005017,0.005017
153,4653.87,0.68167,0.50612,0.92001,0.81025,0.82292,0.86944,0.6978,0.60601,0.45437,0.88398,0.004984,0.004984,0.004984
154,4692.26,0.67894,0.50473,0.91948,0.81724,0.82096,0.87094,0.69932,0.6056,0.45247,0.88374,0.004951,0.004951,0.004951
155,4731.1,0.6777,0.50613,0.91886,0.81359,0.81992,0.87091,0.69905,0.60547,0.45338,0.88353,0.004918,0.004918,0.004918
156,4770.74,0.6788,0.50113,0.91822,0.82677,0.80708,0.87062,0.70025,0.60461,0.45292,0.88318,0.004885,0.004885,0.004885
157,4810.1,0.6769,0.50122,0.92039,0.81779,0.81193,0.87015,0.69942,0.60429,0.45226,0.88303,0.004852,0.004852,0.004852
158,4849.67,0.6749,0.50046,0.91684,0.81783,0.8158,0.86972,0.70175,0.60358,0.4531,0.88287,0.004819,0.004819,0.004819
159,4888.78,0.67408,0.4982,0.91749,0.80955,0.82053,0.87011,0.70057,0.60392,0.4529,0.88286,0.004786,0.004786,0.004786
160,4927.69,0.67644,0.49505,0.9195,0.82064,0.8133,0.87056,0.70208,0.60346,0.45145,0.88265,0.004753,0.004753,0.004753
161,4965.68,0.6737,0.49302,0.91779,0.8191,0.81315,0.87048,0.70185,0.60386,0.45197,0.88272,0.00472,0.00472,0.00472
162,5003.28,0.6712,0.49177,0.91641,0.81801,0.81502,0.87092,0.70278,0.60354,0.45108,0.88251,0.004687,0.004687,0.004687
163,5040.41,0.67121,0.49321,0.91641,0.82538,0.80829,0.87138,0.70349,0.6031,0.45057,0.8824,0.004654,0.004654,0.004654
164,5078.09,0.67184,0.49367,0.91558,0.81744,0.81581,0.87197,0.70321,0.60307,0.45109,0.88224,0.004621,0.004621,0.004621
165,5115.11,0.6708,0.49252,0.917,0.82074,0.8132,0.87278,0.70456,0.60272,0.45015,0.88205,0.004588,0.004588,0.004588
166,5152.15,0.67515,0.4956,0.91644,0.81609,0.81943,0.87321,0.70503,0.60218,0.44887,0.88192,0.004555,0.004555,0.004555
167,5189.72,0.67301,0.49387,0.9168,0.81473,0.82032,0.87357,0.70609,0.60207,0.44785,0.88187,0.004522,0.004522,0.004522
168,5227.91,0.67214,0.49366,0.91672,0.81368,0.82256,0.87321,0.70565,0.60244,0.44795,0.88196,0.004489,0.004489,0.004489
169,5265.63,0.67394,0.49222,0.91499,0.81227,0.82271,0.87305,0.70527,0.60223,0.44824,0.88188,0.004456,0.004456,0.004456
170,5303.63,0.6705,0.4901,0.91334,0.81513,0.82291,0.87372,0.70591,0.60251,0.44711,0.88194,0.004423,0.004423,0.004423
171,5342.27,0.6694,0.48879,0.91476,0.8195,0.82065,0.87365,0.70601,0.60247,0.44664,0.88184,0.00439,0.00439,0.00439
172,5381.12,0.66956,0.48951,0.91411,0.82512,0.818,0.87452,0.7061,0.60296,0.44598,0.88206,0.004357,0.004357,0.004357
173,5419.43,0.67143,0.4887,0.91575,0.81942,0.82325,0.87473,0.70641,0.60322,0.44608,0.88215,0.004324,0.004324,0.004324
174,5458.38,0.67091,0.49116,0.91607,0.8206,0.82281,0.87443,0.70574,0.60311,0.44537,0.88207,0.004291,0.004291,0.004291
175,5496.95,0.67393,0.4924,0.91562,0.82322,0.82076,0.87467,0.70581,0.6033,0.44512,0.88216,0.004258,0.004258,0.004258
176,5534.45,0.67199,0.49103,0.91594,0.82278,0.81892,0.87459,0.70549,0.60364,0.44489,0.88228,0.004225,0.004225,0.004225
177,5571.91,0.67098,0.48681,0.91515,0.82198,0.81995,0.87483,0.70537,0.60392,0.44501,0.88236,0.004192,0.004192,0.004192
178,5608.99,0.67272,0.48836,0.91451,0.82392,0.81756,0.87505,0.70496,0.60364,0.44527,0.88229,0.004159,0.004159,0.004159
179,5646.2,0.67493,0.4871,0.91599,0.82599,0.8159,0.87534,0.70516,0.60335,0.44476,0.88216,0.004126,0.004126,0.004126
180,5683.22,0.67309,0.49193,0.91456,0.82621,0.81672,0.87584,0.70555,0.60346,0.44479,0.8822,0.004093,0.004093,0.004093
181,5720.81,0.68146,0.49227,0.91717,0.82433,0.81764,0.87557,0.70616,0.60357,0.44443,0.88223,0.00406,0.00406,0.00406
182,5758.4,0.68473,0.49747,0.92024,0.82298,0.8209,0.87613,0.70579,0.60377,0.44407,0.8823,0.004027,0.004027,0.004027
183,5796.27,0.68025,0.48991,0.91657,0.8203,0.82051,0.87593,0.70522,0.60374,0.44386,0.8823,0.003994,0.003994,0.003994
184,5834.15,0.6766,0.49472,0.91891,0.82288,0.81792,0.87571,0.70458,0.60423,0.44466,0.88245,0.003961,0.003961,0.003961
185,5872.9,0.6747,0.491,0.91618,0.82614,0.81335,0.87587,0.70497,0.60435,0.44468,0.88246,0.003928,0.003928,0.003928
186,5912.05,0.68118,0.49238,0.91647,0.82623,0.81449,0.87613,0.70504,0.60433,0.44484,0.88242,0.003895,0.003895,0.003895
187,5950.49,0.69053,0.50023,0.92047,0.82289,0.81812,0.87642,0.70509,0.60455,0.44511,0.88246,0.003862,0.003862,0.003862
188,5989.51,0.68719,0.50017,0.91824,0.82572,0.81532,0.87633,0.70463,0.60475,0.44533,0.88248,0.003829,0.003829,0.003829
189,6028.3,0.69072,0.50158,0.92297,0.82621,0.81609,0.8766,0.70525,0.6044,0.44481,0.88233,0.003796,0.003796,0.003796
190,6066.44,0.68475,0.50248,0.91767,0.83173,0.81426,0.87709,0.7059,0.60393,0.44396,0.88214,0.003763,0.003763,0.003763
191,6103.68,0.66901,0.49141,0.91453,0.82592,0.81891,0.87744,0.70609,0.60336,0.44379,0.88191,0.00373,0.00373,0.00373
192,6141.25,0.66991,0.48878,0.91404,0.82791,0.81815,0.87794,0.70665,0.60272,0.44319,0.88173,0.003697,0.003697,0.003697
