epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,1850.59,0.70266,0.5408,0.92882,0.80136,0.80535,0.85793,0.68168,0.62156,0.48425,0.89012,0.005611,0.005611,0.005611
135,1864.07,0.70777,0.54176,0.92961,0.80123,0.80182,0.85797,0.6808,0.62189,0.48574,0.89008,0.005578,0.005578,0.005578
136,1877.44,0.7028,0.5374,0.92815,0.8009,0.80519,0.85784,0.68116,0.62219,0.48825,0.89016,0.005545,0.005545,0.005545
137,1890.94,0.70587,0.54168,0.93178,0.80661,0.80445,0.85951,0.6838,0.62101,0.48297,0.8896,0.005512,0.005512,0.005512
138,1904.28,0.70595,0.54679,0.93039,0.8038,0.80359,0.85799,0.68306,0.61953,0.48096,0.88936,0.005479,0.005479,0.005479
139,1917.75,0.70265,0.54055,0.92952,0.80481,0.79875,0.85915,0.68333,0.619,0.48118,0.88935,0.005446,0.005446,0.005446
140,1931.12,0.70136,0.54103,0.92589,0.80856,0.80375,0.86096,0.68485,0.61751,0.47941,0.88872,0.005413,0.005413,0.005413
141,1944.54,0.69976,0.53521,0.92732,0.80753,0.80186,0.86186,0.68643,0.61686,0.47824,0.88838,0.00538,0.00538,0.00538
142,1957.89,0.69888,0.53686,0.92578,0.8045,0.80878,0.86175,0.68657,0.61785,0.47938,0.88862,0.005347,0.005347,0.005347
143,1971.35,0.69645,0.53492,0.9262,0.80924,0.80664,0.86326,0.68831,0.61762,0.47699,0.88845,0.005314,0.005314,0.005314
144,1984.65,0.69919,0.53328,0.92658,0.80403,0.80771,0.86236,0.68768,0.61865,0.47657,0.88853,0.005281,0.005281,0.005281
145,1998,0.69932,0.53326,0.92716,0.80165,0.80799,0.86283,0.68793,0.6178,0.47476,0.88824,0.005248,0.005248,0.005248
146,2011.38,0.69679,0.53138,0.92419,0.80019,0.81309,0.86198,0.68809,0.61735,0.47506,0.88793,0.005215,0.005215,0.005215
147,2024.83,0.69636,0.53097,0.92346,0.79832,0.81562,0.86259,0.6887,0.61589,0.47546,0.8876,0.005182,0.005182,0.005182
148,2038.11,0.69563,0.5284,0.92553,0.80569,0.81146,0.86388,0.68981,0.61544,0.47499,0.88731,0.005149,0.005149,0.005149
149,2051.57,0.69453,0.52454,0.92353,0.80872,0.81011,0.86485,0.69045,0.61533,0.47495,0.88704,0.005116,0.005116,0.005116
150,2064.85,0.69942,0.52869,0.92553,0.80949,0.81518,0.86528,0.6912,0.61509,0.47488,0.88676,0.005083,0.005083,0.005083
